task,sample_id,language,correct_pos,eval_groq,eval_nvidia,eval_answer,eval_correct
a,ENG0894,English,A,A,,A,1
a,ENG0895,English,D,D,,D,1
a,ENG0901,English,D,B,,B,0
a,ENG0902,English,A,A,,A,1
a,ENG0905,English,C,A,,A,0
a,ENG0906,English,B,B,,B,1
a,ENG0908,English,A,A,,A,1
a,ENG0909,English,B,A,,A,0
a,ENG0910,English,D,A,,A,0
a,ENG0912,English,A,C,,C,0
a,ENG0914,English,D,A,,A,0
a,ENG0916,English,D,D,,D,1
a,ENG0919,English,A,A,,A,1
a,ENG0921,English,C,D,,D,0
a,ENG0922,English,A,A,,A,1
a,ENG0923,English,A,D,,D,0
a,ENG0001,English,A,A,,A,1
a,ENG0003,English,A,A,,A,1
a,ENG0004,English,B,B,,B,1
a,ENG0005,English,D,A,,A,0
a,ENG0006,English,D,D,,D,1
a,ENG0007,English,D,A,,A,0
a,ENG0008,English,D,B,,B,0
a,ENG0010,English,B,A,,A,0
a,ENG0011,English,B,A,,A,0
a,ENG0013,English,C,A,,A,0
a,ENG0014,English,D,A,,A,0
a,ENG0015,English,C,A,,A,0
a,ENG0016,English,B,A,,A,0
a,ENG0017,English,A,A,,A,1
a,ENG0018,English,A,B,,B,0
a,ENG0020,English,C,A,,A,0
a,ENG0021,English,D,A,,A,0
a,ENG0022,English,C,A,,A,0
a,ENG0023,English,A,A,,A,1
a,ENG0025,English,D,D,,D,1
a,ENG0026,English,D,A,,A,0
a,ENG0033,English,A,A,,A,1
a,ENG0034,English,C,A,,A,0
a,ENG0035,English,B,A,,A,0
a,ENG0036,English,A,A,,A,1
a,ENG0039,English,D,A,,A,0
a,ENG0040,English,C,B,,B,0
a,ENG0041,English,B,A,,A,0
a,ENG0043,English,A,A,,A,1
a,ENG0044,English,D,A,,A,0
a,ENG0045,English,A,A,,A,1
a,ENG0046,English,B,A,,A,0
a,ENG0047,English,D,A,,A,0
a,ENG0048,English,D,A,,A,0
a,ENG0049,English,B,C,,C,0
a,ENG0050,English,D,A,,A,0
a,ENG0051,English,A,A,,A,1
a,ENG0052,English,A,B,,B,0
a,ENG0053,English,B,A,,A,0
a,ENG0054,English,B,B,,B,1
a,ENG0055,English,B,B,,B,1
a,ENG0056,English,B,A,,A,0
a,ENG0058,English,A,C,,C,0
a,ENG0059,English,A,D,,D,0
a,ENG0060,English,D,A,,A,0
a,ENG0061,English,A,A,,A,1
a,ENG0062,English,D,A,,A,0
a,ENG0063,English,A,A,,A,1
a,ENG0064,English,D,A,,A,0
a,ENG0065,English,B,A,,A,0
a,ENG0066,English,A,A,,A,1
a,ENG0067,English,B,A,,A,0
a,ENG0069,English,A,B,,B,0
a,ENG0070,English,D,C,,C,0
a,ENG0071,English,A,A,,A,1
a,ENG0072,English,B,A,,A,0
a,ENG0073,English,D,A,,A,0
a,ENG0074,English,C,C,,C,1
a,ENG0076,English,C,A,,A,0
a,ENG0079,English,B,A,,A,0
a,ENG0080,English,C,A,,A,0
a,ENG0083,English,B,A,,A,0
a,ENG0085,English,C,A,,A,0
a,ENG0086,English,D,D,,D,1
a,ENG0087,English,B,D,,D,0
a,ENG0088,English,C,A,,A,0
a,ENG0092,English,C,D,,D,0
a,ENG0093,English,,A,A,A,0
a,ENG0094,English,C,B,,B,0
a,ENG0096,English,D,B,,B,0
a,ENG0097,English,B,A,,A,0
a,ENG0101,English,C,A,,A,0
a,ENG0103,English,C,A,,A,0
a,ENG0109,English,D,D,,D,1
a,ENG0110,English,B,A,,A,0
a,ENG0116,English,B,A,,A,0
a,ENG0118,English,A,C,,C,0
a,ENG0119,English,B,A,,A,0
a,ENG0120,English,D,D,,D,1
a,ENG0122,English,C,A,,A,0
a,ENG0128,English,A,A,,A,1
a,ENG0129,English,A,A,,A,1
a,ENG0131,English,A,B,,B,0
a,ENG0134,English,C,A,,A,0
a,ENG0142,English,D,A,,A,0
a,ENG0145,English,B,A,,A,0
a,ENG0147,English,B,B,,B,1
a,ENG0148,English,A,A,,A,1
a,ENG0151,English,C,C,,C,1
a,ENG0152,English,D,C,,C,0
a,ENG0153,English,D,A,,A,0
a,ENG0154,English,A,A,,A,1
a,ENG0155,English,D,B,,B,0
a,ENG0156,English,D,D,,D,1
a,ENG0160,English,A,A,,A,1
a,ENG0161,English,A,A,,A,1
a,ENG0163,English,A,A,,A,1
a,ENG0165,English,D,A,,A,0
a,ENG0167,English,C,C,,C,1
a,ENG0170,English,D,A,,A,0
a,ENG0171,English,D,B,,B,0
a,ENG0174,English,C,D,,D,0
a,ENG0175,English,C,C,,C,1
a,ENG0177,English,B,A,,A,0
a,ENG0179,English,A,A,,A,1
a,ENG0180,English,C,C,,C,1
a,ENG0181,English,D,D,,D,1
a,ENG0184,English,D,C,,C,0
a,ENG0185,English,D,A,,A,0
a,ENG0186,English,B,A,,A,0
a,ENG0188,English,A,D,,D,0
a,ENG0192,English,A,A,,A,1
a,ENG0193,English,A,A,,A,1
a,ENG0194,English,A,A,,A,1
a,ENG0196,English,A,B,,B,0
a,ENG0197,English,C,A,,A,0
a,ENG0213,English,D,A,,A,0
a,ENG0214,English,D,A,,A,0
a,ENG0223,English,C,D,,D,0
a,ENG0326,English,B,B,,B,1
a,ENG0327,English,C,A,,A,0
a,ENG0328,English,A,A,,A,1
a,ENG0329,English,A,A,,A,1
a,ENG0330,English,C,A,,A,0
a,ENG0331,English,B,B,,B,1
a,ENG0332,English,D,D,,D,1
a,ENG0333,English,D,D,,D,1
a,ENG0334,English,B,A,,A,0
a,ENG0335,English,D,D,,D,1
a,ENG0336,English,D,D,,D,1
a,ENG0337,English,A,A,,A,1
a,ENG0338,English,B,A,,A,0
a,ENG0341,English,C,A,,A,0
a,ENG0342,English,B,B,,B,1
a,ENG0343,English,D,D,,D,1
a,ENG0345,English,C,C,,C,1
a,ENG0346,English,D,C,,C,0
a,ENG0347,English,B,D,,D,0
a,ENG0348,English,C,A,,A,0
a,ENG0349,English,A,C,,C,0
a,ENG0350,English,D,A,,A,0
a,ENG0353,English,C,C,,C,1
a,ENG0354,English,A,A,,A,1
a,ENG0356,English,B,B,,B,1
a,ENG0358,English,B,B,,B,1
a,ENG0359,English,C,A,,A,0
a,ENG0360,English,C,C,,C,1
a,ENG0361,English,D,A,,A,0
a,ENG0363,English,D,D,,D,1
a,ENG0364,English,B,A,,A,0
a,ENG0365,English,B,B,,B,1
a,ENG0366,English,A,A,,A,1
a,ENG0367,English,B,A,,A,0
a,ENG0369,English,B,A,,A,0
a,ENG0370,English,D,A,,A,0
a,ENG0371,English,B,A,,A,0
a,ENG0372,English,A,A,,A,1
a,ENG0373,English,,A,A,A,0
a,ENG0374,English,A,A,,A,1
a,ENG0378,English,D,C,,C,0
a,ENG0379,English,C,C,,C,1
a,ENG0380,English,A,A,,A,1
a,ENG0381,English,C,A,,A,0
a,ENG0382,English,A,A,,A,1
a,ENG0385,English,B,A,,A,0
a,ENG0386,English,D,A,,A,0
a,ENG0388,English,D,A,,A,0
a,ENG0389,English,B,A,,A,0
a,ENG0390,English,A,D,,D,0
a,ENG0391,English,B,B,,B,1
a,ENG0394,English,B,A,,A,0
a,ENG0395,English,B,A,,A,0
a,ENG0396,English,,A,A,A,0
a,ENG0400,English,A,B,,B,0
a,ENG0401,English,B,A,,A,0
a,ENG0402,English,D,D,,D,1
a,ENG0403,English,A,A,,A,1
a,ENG0404,English,C,D,,D,0
a,ENG0406,English,D,A,,A,0
a,ENG0408,English,B,A,,A,0
a,ENG0409,English,B,B,,B,1
a,ENG0410,English,D,C,,C,0
a,ENG0412,English,A,A,,A,1
a,ENG0413,English,C,B,,B,0
a,ENG0414,English,D,C,,C,0
a,ENG0415,English,A,A,,A,1
a,ENG0416,English,A,D,,D,0
a,ENG0417,English,B,A,,A,0
a,ENG0418,English,D,A,,A,0
a,ENG0419,English,C,A,,A,0
a,ENG0421,English,C,C,,C,1
a,ENG0438,English,D,D,,D,1
a,ENG0439,English,B,B,,B,1
a,ENG0440,English,B,A,,A,0
a,ENG0441,English,A,A,,A,1
a,ENG0442,English,C,C,,C,1
a,ENG0443,English,A,A,,A,1
a,ENG0445,English,A,A,,A,1
a,ENG0446,English,D,A,,A,0
a,ENG0447,English,C,A,,A,0
a,ENG0448,English,A,A,,A,1
a,ENG0450,English,D,A,,A,0
a,ENG0453,English,D,D,,D,1
a,ENG0455,English,A,A,,A,1
a,ENG0456,English,B,A,,A,0
a,ENG0457,English,D,C,,C,0
a,ENG0458,English,C,A,,A,0
a,ENG0464,English,B,A,,A,0
a,ENG0474,English,C,A,,A,0
a,ENG0475,English,B,B,,B,1
a,ENG0476,English,D,A,,A,0
a,ENG0480,English,B,A,,A,0
a,ENG0481,English,D,A,,A,0
a,ENG0482,English,A,A,,A,1
a,ENG0483,English,D,A,,A,0
a,ENG0485,English,B,B,,B,1
a,ENG0486,English,C,A,,A,0
a,ENG0488,English,B,A,,A,0
a,ENG0489,English,C,A,,A,0
a,ENG0490,English,C,C,,C,1
a,ENG0491,English,A,A,,A,1
a,ENG0495,English,A,A,,A,1
a,ENG0496,English,D,D,,D,1
a,ENG0499,English,D,A,,A,0
a,ENG0500,English,D,A,,A,0
a,ENG0502,English,B,A,,A,0
a,ENG0504,English,A,A,,A,1
a,ENG0505,English,B,A,,A,0
a,ENG0506,English,B,A,,A,0
a,ENG0507,English,A,A,,A,1
a,ENG0508,English,B,A,,A,0
a,ENG0510,English,A,C,,C,0
a,ENG0511,English,A,A,,A,1
a,ENG0513,English,D,A,,A,0
a,ENG0514,English,A,A,,A,1
a,ENG0516,English,A,C,,C,0
a,ENG0517,English,D,A,,A,0
a,ENG0518,English,B,A,,A,0
a,ENG0519,English,D,A,,A,0
a,ENG0520,English,B,A,,A,0
a,ENG0522,English,B,A,,A,0
a,ENG0523,English,C,C,,C,1
a,ENG0524,English,B,B,,B,1
a,ENG0525,English,A,A,,A,1
a,ENG0527,English,B,B,,B,1
a,ENG0535,English,A,A,,A,1
a,ENG0544,English,D,A,,A,0
a,ENG0545,English,B,A,,A,0
a,ENG0556,English,B,A,,A,0
a,ENG0585,English,B,A,,A,0
a,ENG0601,English,C,A,,A,0
a,ENG0603,English,C,A,,A,0
a,ENG0604,English,B,D,,D,0
a,ENG0605,English,A,A,,A,1
a,ENG0608,English,A,B,,B,0
a,ENG0609,English,A,A,,A,1
a,ENG0610,English,B,A,,A,0
a,ENG0611,English,C,A,,A,0
a,ENG0613,English,B,B,,B,1
a,ENG0614,English,C,A,,A,0
a,ENG0615,English,A,C,,C,0
a,ENG0617,English,C,D,,D,0
a,ENG0618,English,,A,A,A,0
a,ENG0620,English,A,A,,A,1
a,ENG0626,English,C,A,,A,0
a,ENG0627,English,C,A,,A,0
a,ENG0630,English,A,B,,B,0
a,ENG0631,English,B,B,,B,1
a,ENG0633,English,C,A,,A,0
a,ENG0636,English,B,A,,A,0
a,ENG0637,English,C,C,,C,1
a,ENG0638,English,A,A,,A,1
a,ENG0641,English,B,A,,A,0
a,ENG0644,English,A,D,,D,0
a,ENG0646,English,C,A,,A,0
a,ENG0647,English,C,A,,A,0
a,ENG0648,English,C,A,,A,0
a,ENG0649,English,C,C,,C,1
a,ENG0650,English,A,A,,A,1
a,ENG0651,English,A,A,,A,1
a,ENG0652,English,C,C,,C,1
a,ENG0653,English,D,A,,A,0
a,ENG0654,English,B,A,,A,0
a,ENG0656,English,A,A,,A,1
a,ENG0659,English,D,A,,A,0
a,ENG0662,English,B,A,,A,0
a,ENG0663,English,C,A,,A,0
a,ENG0664,English,C,A,,A,0
a,ENG0665,English,C,C,,C,1
a,ENG0667,English,B,A,,A,0
a,ENG0671,English,A,A,,A,1
a,ENG0673,English,D,A,,A,0
a,ENG0675,English,A,A,,A,1
a,ENG0676,English,A,A,,A,1
a,ENG0677,English,A,A,,A,1
a,ENG0678,English,B,A,,A,0
a,ENG0679,English,A,A,,A,1
a,ENG0680,English,C,D,,D,0
a,ENG0682,English,A,A,,A,1
a,ENG0683,English,C,A,,A,0
a,ENG0684,English,B,A,,A,0
a,ENG0686,English,D,A,,A,0
a,ENG0688,English,B,C,,C,0
a,ENG0689,English,B,B,,B,1
a,ENG0691,English,D,A,,A,0
a,ENG0692,English,D,D,,D,1
a,ENG0693,English,C,A,,A,0
a,ENG0694,English,B,A,,A,0
a,ENG0695,English,D,A,,A,0
a,ENG0697,English,B,A,,A,0
a,ENG0700,English,D,A,,A,0
a,ENG0701,English,D,D,,D,1
a,ENG0702,English,B,A,,A,0
a,ENG0703,English,D,A,,A,0
a,ENG0705,English,B,A,,A,0
a,ENG0706,English,D,A,,A,0
a,ENG0710,English,C,A,,A,0
a,ENG0711,English,D,A,,A,0
a,ENG0712,English,D,A,,A,0
a,ENG0713,English,A,A,,A,1
a,ENG0714,English,D,A,,A,0
a,ENG0716,English,,A,,A,0
a,ENG0717,English,B,B,,B,1
a,ENG0718,English,B,A,,A,0
a,ENG0719,English,A,A,,A,1
a,ENG0720,English,B,A,,A,0
a,ENG0721,English,C,C,,C,1
a,ENG0723,English,C,A,,A,0
a,ENG0724,English,B,C,,C,0
a,ENG0725,English,D,A,,A,0
a,ENG0938,English,C,A,,A,0
a,ENG0945,English,D,A,,A,0
a,ENG0947,English,D,D,,D,1
a,ENG0948,English,B,A,,A,0
a,ENG0949,English,B,A,,A,0
a,ENG0951,English,A,A,,A,1
a,ENG0952,English,C,A,,A,0
a,ENG0953,English,B,A,,A,0
a,ENG0954,English,B,A,,A,0
a,ENG0956,English,A,A,,A,1
a,ENG0957,English,D,A,,A,0
a,ENG0962,English,D,A,,A,0
a,ENG0965,English,A,A,,A,1
a,ENG0976,English,D,D,,D,1
a,ENG0980,English,B,A,,A,0
a,ENG0982,English,B,B,,B,1
a,ENG0983,English,C,C,,C,1
a,ENG0984,English,B,B,,B,1
a,ENG0986,English,D,A,,A,0
a,ENG0989,English,B,A,,A,0
a,ENG0990,English,D,A,,A,0
a,ENG1009,English,C,A,,A,0
a,ENG1010,English,A,B,,B,0
a,ENG1012,English,B,A,,A,0
a,ENG1013,English,A,A,,A,1
a,ENG1014,English,A,A,,A,1
a,ENG1016,English,C,A,,A,0
a,ENG1027,English,A,B,,B,0
a,ENG1028,English,B,A,,A,0
a,ENG1029,English,C,C,,C,1
a,ENG1030,English,C,C,,C,1
a,ENG1031,English,D,D,,D,1
a,ENG1036,English,D,A,,A,0
a,ENG1038,English,D,A,,A,0
a,ENG1039,English,C,A,,A,0
a,ENG1040,English,C,C,,C,1
a,ENG1041,English,C,C,,C,1
a,ENG1042,English,A,A,,A,1
a,ENG1043,English,B,A,,A,0
a,ENG1044,English,D,D,,D,1
a,ENG1045,English,B,A,,A,0
a,ENG1046,English,A,A,,A,1
a,ENG1064,English,C,A,,A,0
a,ENG1081,English,B,B,,B,1
a,ENG1096,English,C,A,,A,0
a,ENG1226,English,B,B,,B,1
a,ENG1229,English,D,A,,A,0
a,ENG1232,English,C,C,,C,1
a,ENG1239,English,C,A,,A,0
a,ENG1253,English,C,D,,D,0
a,ENG1259,English,C,A,,A,0
a,ENG1260,English,B,A,,A,0
a,ENG1263,English,A,A,,A,1
a,ENG1266,English,A,B,,B,0
a,ENG1273,English,A,A,,A,1
a,ENG1274,English,A,A,,A,1
a,ENG1275,English,C,A,,A,0
a,ENG1281,English,C,A,,A,0
a,ENG1282,English,D,B,,B,0
a,ENG1301,English,D,D,,D,1
a,ENG1303,English,A,A,,A,1
a,ENG1307,English,A,A,,A,1
a,ENG1311,English,D,D,,D,1
a,ENG1318,English,B,B,,B,1
a,ENG1326,English,D,A,,A,0
a,ENG1327,English,A,A,,A,1
a,ENG1328,English,A,A,,A,1
a,ENG1337,English,A,B,,B,0
a,ENG1339,English,C,A,,A,0
a,ENG1341,English,B,B,,B,1
a,ENG1343,English,C,A,,A,0
a,ENG1344,English,,A,,A,0
a,ENG1345,English,A,A,,A,1
a,ENG1346,English,B,B,,B,1
a,ENG1348,English,B,D,,D,0
a,ENG1352,English,B,A,,A,0
a,ENG1355,English,D,A,,A,0
a,ENG1365,English,B,C,,C,0
a,ENG1368,English,C,A,,A,0
a,ENG1369,English,C,D,,D,0
a,ENG1371,English,C,A,,A,0
a,ENG1373,English,C,B,,B,0
a,ENG1374,English,A,A,,A,1
a,ENG1376,English,B,B,,B,1
a,ENG1377,English,D,C,,C,0
a,ENG1382,English,A,C,,C,0
a,ENG1387,English,B,A,,A,0
a,ENG1388,English,A,D,,D,0
a,ENG1392,English,B,A,,A,0
a,ENG1397,English,D,A,,A,0
a,ENG1398,English,A,D,,D,0
a,ENG1402,English,C,A,,A,0
a,ENG1403,English,,A,A,A,0
a,ENG1426,English,B,A,,A,0
a,ENG1427,English,A,A,,A,1
a,ENG1428,English,B,A,,A,0
a,ENG1429,English,C,C,,C,1
a,ENG1471,English,B,A,,A,0
a,ENG1477,English,A,B,,B,0
a,ENG1480,English,A,A,,A,1
a,ENG1481,English,B,B,,B,1
a,ENG1483,English,C,B,,B,0
a,ENG1484,English,A,D,,D,0
a,ENG1489,English,D,C,,C,0
a,ENG1499,English,D,C,,C,0
a,ENG1504,English,D,D,,D,1
a,ENG1505,English,C,A,,A,0
a,ENG1506,English,B,C,,C,0
a,ENG1507,English,C,D,,D,0
a,ENG1508,English,B,A,,A,0
a,ENG1518,English,C,A,,A,0
a,ENG1519,English,D,B,,B,0
a,ENG1520,English,D,A,,A,0
a,ENG1522,English,B,A,,A,0
a,ENG1523,English,D,C,,C,0
a,ENG1524,English,B,D,,D,0
a,ENG1525,English,A,D,,D,0
