task,strategy,lang,source_proverb,correct_text,correct_answer,reasoning,Choice_A,Choice_B,Choice_C,Choice_D
b,cot_en,English,He who wills the end wills the means,"If one is determined enough to reach their goal, they will make any sacrifices and take the necessary risks to do so.",A,No response,"If one is determined enough to reach their goal, they will make any sacrifices and take the necessary risks to do so.",API Failure C,API Failure A,API Failure B
b,cot_en,English,Be just before you are generous,Make sure your own debts are paid before lending to others.,B,Regex Parse,Always settle your own accounts before offering loans to others.,Make sure your own debts are paid before lending to others.,Ensure your financial obligations are met before giving to others.,Pay your debts off completely before you consider lending money.
b,cot_en,English,Burning the midnight oil,"To 'burn the midnight oil' is to work late into the night. Originally this was by the light of an oil lamp or candle. More recently, the phrase is used figuratively, alluding back its use before electric lighting.",A,No response,"To 'burn the midnight oil' is to work late into the night. Originally this was by the light of an oil lamp or candle. More recently, the phrase is used figuratively, alluding back its use before electric lighting.",API Failure A,API Failure B,API Failure C
b,cot_en,English,When the cat's away the mice will play.,"Without supervision, people misbehave.",D,Regex Parse,"Without guidance, people will stray.","Lacking oversight, individuals tend to misbehave.","In the absence of authority, individuals act out.","Without supervision, people misbehave."
b,cot_en,English,Fake it until you make it,One who imitat es a desired quality with confidence will eventually realize that quality.,A,"To generate distractors that are indistinguishable to a blind evaluator, I will create sentences that match the word count, grammatical complexity, tone, and lexical overlap of the correct answer. The correct answer is a formal sentence with a metaphor presence, using keywords from the proverb 'Fake it until you make it'. I will create three distractors that mimic these characteristics, while conveying different meanings. The distractors will use similar wording and structure to the correct answer, but with slight variations in meaning or emphasis.",One who imitat es a desired quality with confidence will eventually realize that quality.,One who simulates a desired attribute with conviction will eventually personify that attribute.,One who mimics a desired trait with assurance will ultimately embody that trait.,One who replicates a desired characteristic with faith will eventually internalize that characteristic.
b,cot_en,English,Power corrupts,"When people get authority and influence with less accountability, they tend to use that influence in their own interests.",D,Regex Parse,"When individuals gain significant influence without proper checks, they often exploit their power for personal benefits.","With increased power and decreased accountability, persons tend to utilize their influence in ways that benefit themselves rather than others.","As people acquire more authority with less oversight, they usually leverage their influence to serve their own interests.","When people get authority and influence with less accountability, they tend to use that influence in their own interests."
b,cot_en,English,Don’t throw the baby out with the bathwater,Avoid discarding valuables.,D,Regex Parse,Remove only the useless.,Keep what has true value.,Discard the unwanted things.,Avoid discarding valuables.
b,cot_en,English,Fortune favors the brave.,"If you carry out your plans boldly, luck is more likely to favor you.",D,Regex Parse,"When you act with courage, fortune is more inclined to bestow its favors upon you.","By being fearless in your endeavors, you invite fortune to smile upon your efforts and favor you.",Boldly pursuing your goals is a sure way to attract the favorable attention of fortune.,"If you carry out your plans boldly, luck is more likely to favor you."
b,cot_en,English,Never go to bed on an argument,Resolve disputes before sleeping.,A,Regex Parse,Resolve disputes before sleeping.,Don't sleep on a dispute.,Settle fights before bedtime.,Avoid sleep during a fight.
b,cot_en,English,From the sublime to the ridiculous is but a step,Something beautiful or amazing can easily be followed by something mundane or foolish.,C,No response,API Failure C,API Failure B,Something beautiful or amazing can easily be followed by something mundane or foolish.,API Failure A
b,cot_en,English,Saved by the bell.,Rescued at the last moment.,D,No response,API Failure B,API Failure A,API Failure C,Rescued at the last moment.
b,cot_en,English,One swallow does not make a summer,A single sign does not mean that a major change has occurred.,C,No response,API Failure B,API Failure C,A single sign does not mean that a major change has occurred.,API Failure A
b,cot_en,English,Accidents will happen,Mistakes or mishaps are inevitable.,A,No response,Mistakes or mishaps are inevitable.,API Failure C,API Failure B,API Failure A
b,cot_en,English,"If you're not paying, you're the product",Nothing is for free.,C,No response,API Failure B,API Failure A,Nothing is for free.,API Failure C
b,cot_en,English,Might is right.,Those with the most strength or power think they can do whatever they want.,B,No response,API Failure B,Those with the most strength or power think they can do whatever they want.,API Failure C,API Failure A
b,cot_en,English,Liars need good memories.,People who do not tell the truth must be careful to remember what they say.,A,No response,People who do not tell the truth must be careful to remember what they say.,API Failure B,API Failure A,API Failure C
b,cot_en,English,Love lives in cottages as well as in courts,All kinds of people fall in love regardless of their social or financial status.,B,"To generate distractors that are indistinguishable to a blind evaluator, we need to create sentences that have a similar word count, grammatical complexity, tone, and lexical overlap with the correct answer. The correct answer explains that love is not limited to people of a certain social class or wealth. The distractors should convey a similar message without being too obvious. We can use synonyms and rephrase the sentence to create distractors that meet the requirements.","Affection and attachment can develop in various settings, from simple dwellings to lavish mansions, unaffected by social standing or material wealth.",All kinds of people fall in love regardless of their social or financial status.,"Emotional connections know no bounds, occurring in both modest homes and opulent palaces, regardless of one's financial means.","Romantic feelings can flourish in humble abodes and grand estates alike, transcending social boundaries."
b,cot_en,English,Rather death than shame,Honor is more important than life itself.,D,No response,API Failure A,API Failure B,API Failure C,Honor is more important than life itself.
b,cot_en,English,Everybody loves a winner,"Successful people tend to attract followers, while the less fortunate get left behind .",B,Regex Parse,"Successful individuals naturally draw in admirers, as the less successful often fade into obscurity.","Successful people tend to attract followers, while the less fortunate get left behind .","Winners typically garner significant support, whereas those facing hardship usually struggle to find an audience.","It is common for victorious people to gain numerous fans, while the unfortunate ones are frequently overlooked."
b,cot_en,English,Speak softly and carry a big stick,"Speak softly and carry a big stick' is a proverbial saying advising the tactic of caution and non-aggression, backed up by the ability to carry out violent action if required.",A,No response,"Speak softly and carry a big stick' is a proverbial saying advising the tactic of caution and non-aggression, backed up by the ability to carry out violent action if required.",API Failure A,API Failure B,API Failure C
b,cot_en,English,Forbidden fruit is the sweetest.,"When something is not allowed, we are more tempted to it.",B,Regex Parse,What is denied to us often seems more desirable.,"When something is not allowed, we are more tempted to it.","When something is forbidden, it becomes more appealing.",Things not allowed are often the most enticing options.
b,cot_en,English,The gods send nuts to those who have no teeth,Good fortune sometimes comes to people who can no longer use it or enjoy it.,C,"To create distractors indistinguishable to a blind evaluator, I must analyze the given proverb 'The gods send nuts to those who have no teeth' and its correct answer 'Good fortune sometimes comes to people who can no longer use it or enjoy it.' The proverb suggests that fate can be ironic, bringing benefits to individuals who are no longer in a position to appreciate or utilize them. The correct answer encapsulates this idea of ironic timing in the delivery of good fortune. The distractors must mirror the word count, complexity, tone, and lexical overlap of the correct answer while conveying a different, yet plausible, interpretation of the proverb. Given these constraints, the distractors should ideally capture the essence of unexpected or undeserved fortune, the concept of timing in receiving benefits, and the idea that such events can occur regardless of the recipient's ability to appreciate them.","Fortune often favors those who are least equipped to handle its challenges, highlighting the capricious nature of destiny.","Sometimes, good things happen to people at the wrong time, leaving them unable to fully leverage or enjoy these fortunate events, which serves as a reminder of the role of timing in our lives.",Good fortune sometimes comes to people who can no longer use it or enjoy it.,"Life's benefits can arrive at the most inopportune moments, rendering them useless to those who receive them, thus underscoring the unpredictability of fate."
b,cot_en,English,You can have too much of a good thing,Just because something is good and enjoyable doesn’t mean you should have it in unlimited quantities.,B,Regex Parse,"Having something enjoyable in excess can lead to negative outcomes, even if it’s typically considered a good thing.",Just because something is good and enjoyable doesn’t mean you should have it in unlimited quantities.,"Although a thing may be good, consuming it without limit can result in it becoming less enjoyable or even harmful.",It’s possible for something that is generally good to become detrimental if experienced or consumed in quantities that are too large.
b,cot_en,English,Pity is akin to love.,"If you begin to feel sorry for someone, you may start to love them.",D,Regex Parse,"When pity emerges, it can blossom into a deep affection for the person in need.","As you start to feel pity for another, you may find that these feelings gradually turn into love.",Feeling sorry for someone can lead to a profound sense of love and compassion over time.,"If you begin to feel sorry for someone, you may start to love them."
b,cot_en,English,Stolen fruit is sweet,What is forbidden is the most tempting.,C,"The proverb 'Stolen fruit is sweet' suggests that people often find things more appealing when they are forbidden or taboo. To generate distractors that are indistinguishable to a blind evaluator, I will create sentences that have a similar word count, grammatical complexity, tone, and lexical overlap. The correct answer, 'What is forbidden is the most tempting,' is a concise and formal statement that uses metaphorical language to convey the idea. The distractors will aim to match these characteristics while conveying different meanings.",What is forbidden is often overlooked,What is secret is sometimes sour,What is forbidden is the most tempting.,What is stolen is rarely appreciated
b,cot_en,English,The bane of my life,The agent of ruin or woe.,D,Regex Parse,The root of all troubles.,The source of my despair.,The cause of great sorrow.,The agent of ruin or woe.
b,cot_en,English,Prosperity makes friends; adversity tries them,"It is easy to make friends when life is comfortable, but when we face hard times, we find out who our true friends are.",A,No response,"It is easy to make friends when life is comfortable, but when we face hard times, we find out who our true friends are.",API Failure B,API Failure A,API Failure C
b,cot_en,English,ounce of discretion is worth a pound of wit.,It is better to be cautious and discreet than to try to be funny.,A,No response,It is better to be cautious and discreet than to try to be funny.,API Failure A,API Failure C,API Failure B
b,cot_en,English,He that is not with me is against me,Some people take the stand that if someone is not supportive of their cause then they automatic ally consider them to be against it.,A,No response,Some people take the stand that if someone is not supportive of their cause then they automatic ally consider them to be against it.,API Failure B,API Failure C,API Failure A
b,cot_en,English,Rome was not built in a day.,"Great tasks take time, hard work and perseverance.",A,No response,"Great tasks take time, hard work and perseverance.",API Failure A,API Failure C,API Failure B
b,cot_en,English,Necessity knows no law,Being desperate may lead you to do illegal things.,D,No response,API Failure C,API Failure B,API Failure A,Being desperate may lead you to do illegal things.
b,cot_en,English,Every horse thinks its own pack is heaviest,We think that we work the hardest. This is also called responsibility bias: People tend to overvalue their own contributions and undervalue contributions of others.,A,No response,We think that we work the hardest. This is also called responsibility bias: People tend to overvalue their own contributions and undervalue contributions of others.,API Failure B,API Failure C,API Failure A
b,cot_en,English,{Costs an arm and a leg},Very expensive.,A,No response,Very expensive.,API Failure A,API Failure C,API Failure B
b,cot_en,English,Call no man happy till he is dead,Happiness is fleeting.,B,"To generate distractors indistinguishable to a blind evaluator, I analyzed the proverb 'Call no man happy till he is dead' and the correct answer 'Happiness is fleeting.' The proverb suggests that one's happiness can change until the end of their life, and the correct answer conveys a similar message. The distractors should have a similar word count, grammatical complexity, tone, and lexical overlap. The word count of the correct answer is 3 words, so the distractors should be within +/- 10% of this, which is between 2.7 and 3.3 words. The tone is formal and contains a metaphor. The keywords from the proverb that should be used are 'happy,' 'till,' and 'dead.' With these requirements in mind, I generated the following distractors:",Life is unstable,Happiness is fleeting.,Fortune is transient,Joy is brief
b,cot_xl,English,No man can serve two masters,A person cannot divide their loyalties or pursue two contradictory goals.,C,Regex Parse,"A person's primary loyalty is often defined by their primary goal, and secondary goals may be subject to negotiation or compromise, but never simultaneously prioritized.",A person cannot simultaneously dedicate themselves to two opposing ideologies without experiencing internal conflict or cognitive dissonance.,A person cannot divide their loyalties or pursue two contradictory goals.,"A person can only truly commit to one primary objective, while secondary goals may be compromised or postponed."
b,cot_xl,English,Never test the depth of water with both feet,"If you’re testing the depth of water with both feet down, you risk being drowned if the water turns out to be deep. But if you test with one foot, you can pull away. The proverb means that before going whole hog into something unknown, assess the risk well.",B,Regex Parse,"When faced with an uncertain situation, it's essential to take a measured approach. The proverb 'test the waters before diving in' encourages us to proceed with caution and not take unnecessary risks. By doing so, we can avoid being caught off guard and instead, be better prepared to handle any challenges that may arise. This approach allows for a more controlled and manageable risk assessment, which is critical in making informed decisions.","If you’re testing the depth of water with both feet down, you risk being drowned if the water turns out to be deep. But if you test with one foot, you can pull away. The proverb means that before going whole hog into something unknown, assess the risk well.","Before embarking on a new journey, it's crucial to take a step back and assess the risks involved. The old adage 'don't test the depth of water with both feet' serves as a reminder to proceed with caution and not take unnecessary risks. By doing so, you can avoid being swept away by the currents of uncertainty and instead, navigate the waters with greater ease and control.","When venturing into the unknown, it's essential to dip your toes before diving headfirst. Testing the waters with one foot allows you to gauge the depth and adjust your approach accordingly, thereby minimizing the risk of being overwhelmed. This approach is crucial in various aspects of life, including personal endeavors, business ventures, and even relationships. By taking a cautious approach, you can avoid being caught off guard and instead, be better prepared to handle any challenges that may arise."
b,cot_xl,English,Count your chickens before they are hatched,Don't be hasty in evaluating one's assets.,D,Regex Parse,Be cautious in estimating the worth of your assets before they mature.,Avoid rushing to assess the value of your possessions.,Refrain from hastily appraising the value of your resources before they are fully realized.,Don't be hasty in evaluating one's assets.
b,cot_xl,English,"Translators, traitors",Translating a sentence perfectly from one language to another is technically impossible.,B,"The proverb 'Translators, traitors' implies that the task of translation is inherently imperfect and that translators may unintentionally alter the original meaning. This idea is rooted in the difficulty of capturing the nuances and context of one language in another. To craft distractors, we must acknowledge this concept and present alternative interpretations that maintain the same level of complexity and lexical overlap. The correct answer emphasizes the technical impossibility of perfect translation, serving as a foundation for our distractors.",Perfect translation is a myth perpetuated by idealistic linguists.,Translating a sentence perfectly from one language to another is technically impossible.,The pursuit of flawless translation is a Sisyphean task.,"In the realm of languages, perfect understanding is a fleeting mirage."
b,cot_xl,English,Rain on someone's parade.,Spoil someone's plans.,B,Regex Parse,The light drizzle on the wedding day started to drizzle on someone's festivities.,Spoil someone's plans.,The company's financial struggles poured cold water on someone's expectations.,Her boss's sudden announcement dampened someone's spirits.
b,cot_xl,English,Marriage makes or mars a man,Being married can either help or hinder you in your life.,A,Parse Failed,Being married can either help or hinder you in your life.,API Failure B,API Failure A,API Failure C
b,cot_xl,English,God tempers the wind to the shorn lamb.,Heaven is more kind to the weak.,A,Regex Parse,Heaven is more kind to the weak.,The divine tempers fate with gentle hands for the destitute.,Heaven soothes the soul of the helpless.,The mercy of heaven is reserved for those who are fragile and weak.
b,cot_xl,English,"If you can't beat 'em, join 'em",It is sometimes necessary to surrender one’s pride and conform to another person’s or group’s way of doing things.,A,Regex Parse,It is sometimes necessary to surrender one’s pride and conform to another person’s or group’s way of doing things.,"To achieve success, one may need to temporarily relinquish their autonomy and harmonize with the prevailing social norms.","Sometimes, it's more strategic to temporarily set aside one’s ego and assimilate into the dominant culture.","In certain situations, it's prudent to abandon one’s individuality and blend in with the majority's customs."
b,cot_xl,English,There's small choice in rotten apples,"If you have a lot of options, but they are all bad, it is the same as having few or no options at all.",D,"The proverb 'There's small choice in rotten apples' implies a situation where the available options are compromised or of poor quality. The phrase 'rotten apples' metaphorically represents inferior or unpalatable choices. The interpretation suggests that when all options are of poor quality, the actual number of options becomes insignificant, and the decision is effectively limited. This is because the bad choices outweigh the good, making the selection process feel futile. Therefore, the correct answer highlights the idea that a multitude of poor options can be equivalent to having limited or no quality options at all.","In a situation where all the alternatives are subpar, the decision-making process is essentially narrowed down to a limited number of choices.","When the majority of the alternatives are of poor quality, the decision-making process becomes comparable to choosing from a limited or non-existent set of options.","When every option available is of poor quality, the variety of choices available becomes irrelevant, and the actual choice one faces is severely restricted.","If you have a lot of options, but they are all bad, it is the same as having few or no options at all."
b,cot_xl,English,"He is unworthy to live, who lives only for himself","It is important to think of the needs of others, not only your own.",A,Parse Failed,"It is important to think of the needs of others, not only your own.",API Failure A,API Failure C,API Failure B
b,cot_xl,English,"Wise men learn by other men’s mistakes, fools by their own",Wise people are observant so that they can learn by example rather than t hrough the time and energy wasted in their own failed experiences.,A,Regex Parse,Wise people are observant so that they can learn by example rather than t hrough the time and energy wasted in their own failed experiences.,"Wise people benefit from the experiences of others, thus avoiding the pitfalls of their own blunders.","Wise individuals are perceptive, allowing them to absorb knowledge from others' missteps without incurring the same costs.","Wise people are attentive to the lessons derived from others' failures, thereby sidestepping their own."
b,cot_xl,English,Love is without reason,You can’t explain why people fall in love with each other.,C,"The correct answer matches the proverb 'Love is without reason' by conveying that love defies rational explanation. To create distractors, we need to maintain the same word count, complexity, tone, and lexical overlap. We'll use synonyms for 'reason' and 'love' to craft distractors that are equally plausible but incorrect.",You can’t explain why people are drawn to each other emotionally.,It’s difficult to articulate the feelings that drive people to love one another.,You can’t explain why people fall in love with each other.,The way people fall in love is often unpredictable and mysterious.
b,cot_xl,English,Every law has a loophole,"If one tries hard enough, they can find their way ar ound any law or rule.",C,Regex Parse,"With persistence, one can discover an opening to any rule or law.",Anyone can find a path around any rule or law if they try diligently enough.,"If one tries hard enough, they can find their way ar ound any law or rule.",It's possible to find a way around any law by putting in enough effort and thought.
b,cot_xl,English,People who live in glass houses should not throw stones.,One should not criticize others for faults similar to one's own and risk retaliation.,C,"This proverb is advising individuals to be mindful of their own shortcomings before pointing out the flaws in others, lest they invite criticism or even retaliation in return. The use of a glass house serves as a metaphor for vulnerability, implying that if one were to throw stones from such a precarious position, they risk shattering their own fragile existence. To critique others for faults that one possesses oneself is to court danger and demonstrate hypocrisy.","Those who occupy delicate habitats should refrain from hurling rocks at their peers, lest they suffer reciprocal attacks.","Individuals who inhabit precarious abodes would do well to avoid castigating others for their shortcomings, lest they invite retaliatory measures from those they have wronged.",One should not criticize others for faults similar to one's own and risk retaliation.,"Critics who reside in transparent dwellings must exercise caution when condemning others for their flaws, lest they face similar scrutiny."
b,cot_xl,English,"While there is life, there is hope","As long as you are alive, there is always hope of better times and better things to come, so don’t give up trying to improve your circumstances or make positive changes.",A,Regex Parse,"As long as you are alive, there is always hope of better times and better things to come, so don’t give up trying to improve your circumstances or make positive changes.","As long as the heart beats, there is always a pathway to happiness, and though the journey may be long and arduous, one should never lose sight of their ultimate goal.","As long as you exist, there is always a glimmer of hope, a chance to redeem yourself and make amends for past mistakes, so hold on to that spark.","As long as life persists, hope springs eternal, and though challenges may arise, one should persevere in the pursuit of better days ahead."
b,cot_xl,English,"A prophet is not without honor, save in his own country",People are more likely to believe in a foreign expert than one from their own kin.,B,Regex Parse,"Interestingly, it's often observed that people give more credence to experts from afar rather than those from their own hometown.",People are more likely to believe in a foreign expert than one from their own kin.,"The fact is, people tend to be more accepting of foreign experts than ones from their own backyard, which is quite paradoxical.","In many cultures, there's a phenomenon where people prefer foreign experts over those from their own local communities."
b,cot_xl,English,He who wills the end wills the means,"If one is determined enough to reach their goal, they will make any sacrifices and take the necessary risks to do so.",A,Regex Parse,"If one is determined enough to reach their goal, they will make any sacrifices and take the necessary risks to do so.","If one is driven to succeed, they will take the necessary risks and make the necessary changes to reach their goal.","If one is determined enough to reach their goal, they will take the necessary steps and make the necessary adjustments to get there.","If one is committed to a goal, they will make the necessary preparations and take the necessary precautions to achieve it."
b,cot_xl,English,Be just before you are generous,Make sure your own debts are paid before lending to others.,B,Regex Parse,Prioritize clearing your own financial liabilities before extending credit to others.,Make sure your own debts are paid before lending to others.,Ensure your own financial obligations are settled before considering loans to others.,Pay off your own debts before offering financial assistance to those in need.
b,cot_xl,English,Burning the midnight oil,"To 'burn the midnight oil' is to work late into the night. Originally this was by the light of an oil lamp or candle. More recently, the phrase is used figuratively, alluding back its use before electric lighting.",A,Regex Parse,"To 'burn the midnight oil' is to work late into the night. Originally this was by the light of an oil lamp or candle. More recently, the phrase is used figuratively, alluding back its use before electric lighting.","Working late into the night, fueled by oil lamps or candles, is the essence of 'burning the midnight oil.' Although the phrase has evolved, its literal meaning remains a testament to human perseverance.","Originally, 'burning the midnight oil' referred to late-night work illuminated by oil lamps. Today, the phrase is often used metaphorically, alluding to the challenges faced by those who work under similar conditions.","'Burning the midnight oil' is a phrase that originated from the practical necessity of working late by the light of oil lamps. While its literal meaning has been replaced by electric lighting, its figurative use remains a powerful symbol of dedication and hard work."
b,cot_xl,English,When the cat's away the mice will play.,"Without supervision, people misbehave.",D,Regex Parse,"When the feline guardian is absent, the mice will inevitably take advantage of the situation.","Without the presence of a vigilant cat, the mice will frequently engage in reckless behavior.","Without a cat's watchful eye, the household mice will often indulge in mischief.","Without supervision, people misbehave."
b,cot_xl,English,Fake it until you make it,One who imitat es a desired quality with confidence will eventually realize that quality.,A,Regex Parse,One who imitat es a desired quality with confidence will eventually realize that quality.,Those who confidently project a desired attribute will eventually integrate that attribute into their being.,Individuals who assertively mimic a desirable trait will ultimately come to embody that trait.,One who exhibits a desired characteristic with conviction will eventually internalize that quality.
b,cot_xl,English,Power corrupts,"When people get authority and influence with less accountability, they tend to use that influence in their own interests.",D,Regex Parse,Authority often fosters self-interest in those who wield it without checks.,"Influence, unchecked by accountability, can lead to individual pursuits.",Those granted power frequently prioritize their own agendas over the collective.,"When people get authority and influence with less accountability, they tend to use that influence in their own interests."
b,cot_xl,English,Don’t throw the baby out with the bathwater,Avoid discarding valuables.,D,Parse Failed,API Failure C,API Failure B,API Failure A,Avoid discarding valuables.
b,cot_xl,English,Fortune favors the brave.,"If you carry out your plans boldly, luck is more likely to favor you.",D,"The proverb suggests that individuals who take bold action and pursue their goals with confidence are more likely to experience favorable circumstances. This can be interpreted as fortune or luck favoring the brave. To create distractors, I will analyze the key elements of the correct answer and generate alternative phrases that convey a similar idea while maintaining the required characteristics.","If you execute your objectives decisively, luck has a greater tendency to align with your pursuits.",Boldly pursuing your ambitions often results in a greater likelihood of encountering fortunate circumstances.,"To achieve success, one must tackle challenges with unwavering determination, as this often leads to favorable outcomes.","If you carry out your plans boldly, luck is more likely to favor you."
b,cot_xl,English,Never go to bed on an argument,Resolve disputes before sleeping.,A,Regex Parse,Resolve disputes before sleeping.,End disputes before resting for the night,Resolve conflicts before drifting off to sleep,Settle disagreements before hitting the bed
b,cot_xl,English,From the sublime to the ridiculous is but a step,Something beautiful or amazing can easily be followed by something mundane or foolish.,C,Regex Parse,A breathtaking view can easily give way to an awkward moment.,What is initially breathtaking can rapidly become a comical situation.,Something beautiful or amazing can easily be followed by something mundane or foolish.,A majestic sight can quickly turn into an embarrassing spectacle.
b,cot_xl,English,Saved by the bell.,Rescued at the last moment.,D,Regex Parse,Saved from the brink at the final call.,Rescued by the sound of time running out.,Pulled from the jaws of defeat at the last chime.,Rescued at the last moment.
b,cot_xl,English,One swallow does not make a summer,A single sign does not mean that a major change has occurred.,C,Regex Parse,"A single event, on its own, does not serve as a reliable indicator of a major change.",A solitary sign is not sufficient to confirm a major transformation in the status quo.,A single sign does not mean that a major change has occurred.,A single occurrence does not guarantee a substantial alteration in the overall situation.
b,cot_xl,English,Accidents will happen,Mistakes or mishaps are inevitable.,A,Regex Parse,Mistakes or mishaps are inevitable.,Mistakes or incidents are a natural part of existence.,Fiascos or mishaps are an unavoidable aspect of life.,Errors or blunders are an ordinary occurrence.
b,cot_xl,English,"If you're not paying, you're the product",Nothing is for free.,C,Regex Parse,Services are traded for something of value.,Everything comes with a price tag.,Nothing is for free.,Nothing is truly given without expectation.
b,cot_xl,English,Might is right.,Those with the most strength or power think they can do whatever they want.,B,Regex Parse,Individuals with social strength often think they can do whatever they please.,Those with the most strength or power think they can do whatever they want.,Those with greater physical or social power think they can act freely.,Those with the most physical power believe they can act as they wish.
b,cot_xl,English,Liars need good memories.,People who do not tell the truth must be careful to remember what they say.,A,Regex Parse,People who do not tell the truth must be careful to remember what they say.,Individuals who are not truthful need to be cautious about their words.,People who are dishonest must be meticulous about their statements.,Those who deceive others often need to keep track of their stories.
b,cot_xl,English,Love lives in cottages as well as in courts,All kinds of people fall in love regardless of their social or financial status.,B,Regex Parse,Love is not limited to the wealthy; people from all walks of life can experience it.,All kinds of people fall in love regardless of their social or financial status.,"Love knows no bounds, and people from different social classes can fall in love.","People from all backgrounds can experience love, regardless of their social standing."
b,cot_xl,English,Rather death than shame,Honor is more important than life itself.,D,Regex Parse,"Life is but a fleeting moment, yet dignity endures forever.",Death itself is not as painful as the sting of shame that lingers.,A single act of honor can outweigh a lifetime of existence.,Honor is more important than life itself.
b,cot_xl,English,Everybody loves a winner,"Successful people tend to attract followers, while the less fortunate get left behind .",B,"The proverb 'Everybody loves a winner' suggests that individuals who achieve success and triumph often garner admiration, respect, and even loyalty from others. This phenomenon can be attributed to the fact that successful people tend to possess qualities such as confidence, resilience, and determination, which are highly admirable and inspiring to others. As a result, they tend to attract followers who are drawn to their success and want to emulate their achievements. On the other hand, individuals who are less fortunate or struggling with adversity often find it challenging to inspire the same level of enthusiasm and loyalty, and may get left behind in the process. This dichotomy highlights the importance of hard work, perseverance, and a positive attitude in achieving success and earning the admiration of others.","Successful individuals often find themselves at the forefront of a devoted fan base, whereas those who struggle may find themselves isolated and unsupported.","Successful people tend to attract followers, while the less fortunate get left behind .","The notion that 'Everybody loves a winner' holds true in that successful people tend to accumulate a significant following, while those who are less fortunate may be left to fend for themselves.","It is a well-known phenomenon that those who achieve success and triumph are often surrounded by admirers and followers, while those who struggle with adversity may find it difficult to garner the same level of attention and support."
b,cot_xl,English,Speak softly and carry a big stick,"Speak softly and carry a big stick' is a proverbial saying advising the tactic of caution and non-aggression, backed up by the ability to carry out violent action if required.",A,"The proverb 'Speak softly and carry a big stick' is a metaphorical expression that suggests a delicate balance between diplomacy and force. It implies that one should approach situations with caution and tact, while also being prepared to assert power and authority if necessary. This approach is often associated with Theodore Roosevelt, the 26th President of the United States, who popularized the phrase. The 'big stick' represents the ability to carry out violent action or impose one's will, serving as a deterrent to potential aggression or conflict. The 'speaking softly' part emphasizes the importance of communication, negotiation, and avoiding confrontation whenever possible. This proverb has been interpreted in various contexts, from international relations to personal relationships, as a guiding principle for effective and strategic decision-making.","Speak softly and carry a big stick' is a proverbial saying advising the tactic of caution and non-aggression, backed up by the ability to carry out violent action if required.",The phrase 'Speak softly and carry a big stick' is an idiomatic expression advising a cautious approach backed by the readiness to assert force when required.,"The idiom 'Speak softly and carry a big stick' is a metaphorical representation of a diplomatic approach, where caution and non-aggression are balanced with the ability to employ force if necessary.","The proverb 'Speak softly and carry a big stick' suggests a strategic balance between negotiation and the readiness to exercise power, serving as a guiding principle for effective communication."
b,cot_xl,English,Forbidden fruit is the sweetest.,"When something is not allowed, we are more tempted to it.",B,Parse Failed,API Failure C,"When something is not allowed, we are more tempted to it.",API Failure A,API Failure B
b,cot_xl,English,The gods send nuts to those who have no teeth,Good fortune sometimes comes to people who can no longer use it or enjoy it.,C,Parse Failed,API Failure A,API Failure C,Good fortune sometimes comes to people who can no longer use it or enjoy it.,API Failure B
b,cot_xl,English,You can have too much of a good thing,Just because something is good and enjoyable doesn’t mean you should have it in unlimited quantities.,B,Regex Parse,Having too much of a good thing can lead to a negative outcome.,Just because something is good and enjoyable doesn’t mean you should have it in unlimited quantities.,Unlimited enjoyment of something positive can be detrimental in excess.,Enjoying a good thing without limits can result in consequences.
b,cot_xl,English,Pity is akin to love.,"If you begin to feel sorry for someone, you may start to love them.",D,Regex Parse,"When you feel sorry for someone, it's easy to develop a love for them.",Feeling sorry for someone can be the first step towards loving them completely.,"As you start to sympathize with someone, you might find yourself falling in love with them.","If you begin to feel sorry for someone, you may start to love them."
b,cot_xl,English,Stolen fruit is sweet,What is forbidden is the most tempting.,C,Regex Parse,Forbidden delights often hold an insatiable allure.,The allure of something often increases with the level of restriction.,What is forbidden is the most tempting.,Restrictions only serve to heighten the allure of the forbidden.
b,cot_xl,English,The bane of my life,The agent of ruin or woe.,D,Regex Parse,The source of perpetual despair.,The scourge of my existence.,The harbinger of calamity.,The agent of ruin or woe.
b,cot_xl,English,Prosperity makes friends; adversity tries them,"It is easy to make friends when life is comfortable, but when we face hard times, we find out who our true friends are.",A,Regex Parse,"It is easy to make friends when life is comfortable, but when we face hard times, we find out who our true friends are.","Making friends is effortless when everything goes smoothly, but adversity proves who is loyal.","When life is smooth-sailing, it's easy to gather acquaintances, but adversity reveals true companions.","Life's comforts make it simple to form networks, but tough times demonstrate genuine friendships."
b,cot_xl,English,ounce of discretion is worth a pound of wit.,It is better to be cautious and discreet than to try to be funny.,A,Regex Parse,It is better to be cautious and discreet than to try to be funny.,Being cautious and diplomatic is often more valuable than trying to be amusing.,Prioritizing careful speech and considerate behavior is often more valuable than attempting to be clever.,Exercising tact and reserve is often more important than attempting to be comical.
b,cot_xl,English,He that is not with me is against me,Some people take the stand that if someone is not supportive of their cause then they automatic ally consider them to be against it.,A,Regex Parse,Some people take the stand that if someone is not supportive of their cause then they automatic ally consider them to be against it.,"Some assert that an individual's lack of involvement in a cause does not necessarily mean they are against it, although their silence may be misinterpreted.","However, there are those who believe that merely being neutral or apathetic in a situation can lead people to assume the worst about one's stance, often without justification.",Others argue that someone who is not vocal about their support may be seen as indifferent rather than opposed.
