task,strategy,lang,source_proverb,correct_text,correct_answer,reasoning,Choice_A,Choice_B,Choice_C,Choice_D
b,cot_xl,Arabic,أنا باللقمة لفمو وهو بالمشهاب لعيني.,This proverb is used to describe a person who is ungrateful and betrays others.,B,"The proverb is derived from Arabic, comparing the ungrateful person (أنا باللقمة لفمو) to a person eating with the same hand that is about to strike their eye (وهو بالمشهاب لعيني). This metaphor highlights the hypocrisy and ingratitude of the person, who is willing to betray others while enjoying their company. The phrase is often used to describe someone who is untrustworthy and takes advantage of others' kindness.","This proverb is a comparison of the person to a snake that bites its own tail, symbolizing self-destruction and ingratitude.",This proverb is used to describe a person who is ungrateful and betrays others.,"The proverb describes the person as a wolf in sheep's clothing, who betrays others' trust for personal gain.","This proverb compares the person to a scorpion that stings, describing them as ungrateful and treacherous."
b,cot_xl,Arabic,وِجّو بيقطع الرزق,This phrase is said to refer to the unlucky people.,A,Parse Failed,This phrase is said to refer to the unlucky people.,API Failure B,API Failure A,API Failure C
b,cot_xl,Arabic,إطعم الفم تستحى العين.,"If you want someone to be by your side or to benefit from fhim, you have to be generous with them financially.",A,"The proverb 'إطعم الفم تستحى العين' is an Arabic idiom that translates to 'Feed the mouth, and the eye will be satisfied.' This proverb suggests that if you want someone to be loyal or benefit from you, you need to provide them with financial support or generosity. The 'mouth' represents hunger or financial needs, and the 'eye' represents satisfaction or loyalty. If you satisfy the person's financial needs, they will be more likely to be loyal and benefit from you. This proverb is commonly used in Arabic cultures to emphasize the importance of financial generosity in building relationships and gaining loyalty.","If you want someone to be by your side or to benefit from fhim, you have to be generous with them financially.",إطعام الفم لصاحبه يؤدي إلى تلبية أعماقه في الحب والولاء,إطعام الفم لصاحبه يؤدي إلى تلبية أعماقه,إطعام الفم لصاحبه يؤدي إلى تلبية أعماقه في الحب والولاء والثقة
b,cot_xl,Arabic,إن ضاق بيك الأمر، اشرب زجاجة خمر,"This proverb is widely used by the Ja'aliyin, Kawahla, Khawalda, and Arkaiyin in the Wad Madani region (according to the author), and the proverb is religiously, medically, scientifically, and logically rejected as well.",A,Regex Parse,"This proverb is widely used by the Ja'aliyin, Kawahla, Khawalda, and Arkaiyin in the Wad Madani region (according to the author), and the proverb is religiously, medically, scientifically, and logically rejected as well.","This popular proverb is widely used among the Ja'aliyin and Kawahla people in the Wad Madani region, and its significance lies in its reflection of the region's history and traditions.","The phrase 'إن ضاق بيك الأمر، اشرب زجاجة خمر' is a well-known expression among the Arkaiyin people in the Wad Madani region, and it has been used in various contexts.","This proverb is commonly used among the Ja'aliyin, Kawahla, and Khawalda tribes in the Wad Madani region, and its meaning is rooted in the region's cultural heritage."
b,cot_xl,Arabic,جمل يعصر وجمل ياكل العصارة:,The proverb refers to people who succeed through the efforts of others.,D,"The proverb جمل يعصر وجمل ياكل العصارة translates to 'a reed that squeezes and a reed that eats the juice' in English. It is a metaphorical expression used in Arabic culture to describe individuals who reap the benefits of others' hard work and efforts without putting in any significant effort themselves. The reed that squeezes refers to those who put in the effort to achieve success, while the reed that eats the juice refers to those who benefit from others' success without contributing to it. This proverb highlights the importance of recognizing and respecting the efforts of others in achieving success.","Like two reeds floating on the same river, one reed that bears the weight of the other's cargo and the other reed that enjoys the calm waters.","A reed that bends to the wind and a reed that stands tall, both reeds have their place in the desert ecosystem but one reed's strength is often due to the efforts of the other reed.","A reed that provides shade and a reed that sits under it, both reeds are necessary but one reeds role is often overlooked.",The proverb refers to people who succeed through the efforts of others.
b,cot_xl,Arabic,احفظ قرشك الأبيض ليومك الأسود.,It is a popular proverb used to emphasize the need to save and avoid extravagance.,A,Regex Parse,It is a popular proverb used to emphasize the need to save and avoid extravagance.,It's a widely used idiom that suggests conserving one's financial resources for a time of financial crisis.,"This Arabic proverb, which translates to 'store your white dirham for a period of economic turmoil,' highlights the need for prudence and thriftiness in managing one's finances.",The Arabic proverb 'preserve your white dirham' serves as a reminder to be mindful of one's spending habits and avoid unnecessary expenditures.
b,cot_xl,Arabic,رمية من غير رامي,It is a proverb when an unqualified person says something or makes a good statement and it is credited to him.,A,Regex Parse,It is a proverb when an unqualified person says something or makes a good statement and it is credited to him.,An unseen رامي throws a stone and others take the credit.,"When غير رامي throws a stone, the credit goes to him.","When an رامي hides behind the scene, his contribution is often overlooked."
b,cot_xl,Arabic,فود عوجان.,"This proverb is used to describe a person who returns to their family after a long absence in search of benefit, but instead of bringing something positive, they bring something harmful or detrimental. ",C,"The proverb 'فود عوجان' is an Arabic idiom that translates to 'bread that twists or bends.' This phrase is used to describe individuals who return to their family after an extended period, expecting to benefit from their presence. However, in reality, they often bring negative consequences or harm, much like how bread can twist or become deformed when it's not properly handled. This idiom is a commentary on the idea that some people's presence can have a corrupting influence, causing damage to relationships or the community at large. It's a warning to be aware of those who may seem benevolent at first but ultimately bring chaos or destruction.","The proverb 'فود عوجان' is an Arabic phrase that translates to 'bread that warps.' This expression is used to describe individuals who return to their family after a long absence, expecting to gain from their renewed presence. However, in reality, they often bring negative effects or harm, much like how bread can warp when exposed to certain conditions.","The Arabic phrase 'فود عوجان' translates to 'bread that becomes crooked.' This expression is used to describe individuals who return to their family after a long absence, seeking to benefit from their renewed presence. However, in reality, they often bring about negative effects or harm, similar to how bread can become crooked or damaged when it's not properly handled or stored.","This proverb is used to describe a person who returns to their family after a long absence in search of benefit, but instead of bringing something positive, they bring something harmful or detrimental. ","The idiom 'فود عوجان' is an Arabic saying that translates to 'bread that twists.' This phrase is used to describe people who return to their family after an extended period, expecting to benefit from their presence. However, instead of bringing positive change, they often bring about negative consequences or harm, similar to how bread can twist or become distorted when it's not handled properly."
b,cot_xl,Arabic,اصبوعي في حلوجهم وصبوعهم في عيوني.,One of the popular proverbs that expresses the rejection of ingratitude. It means that there are those who do a lot of good and in return they only receive ingratitude.,C,Parse Failed,API Failure A,API Failure C,One of the popular proverbs that expresses the rejection of ingratitude. It means that there are those who do a lot of good and in return they only receive ingratitude.,API Failure B
b,cot_xl,Arabic,المَمنُوع مَرْغُوب.,Prohibition may increase people's desire to obtain or experience the forbidden thing.,C,"In Arabic, the proverb 'المَمنُوع مَرْغُوب' is a clever expression that highlights the psychological phenomenon where prohibition can fuel people's desire for something. The word 'مَمنُوع' means 'prohibited' and 'مَرْغُوب' means 'desired'. This phrase is a commentary on human nature, suggesting that when something is forbidden, it becomes more appealing and alluring. This concept is often seen in various aspects of life, from food to relationships and even societal norms. By analyzing the proverb, we can understand that humans have an innate curiosity and a tendency to chase what's restricted, which can sometimes lead to unintended consequences.",المَنع غالبًا ما يُزيد من إلحاح الرغبة في الشيء الممنوع.,إن الُمَنع لا يُغني عمّا يمنع، بل يزيد رغبته في ذلك.,Prohibition may increase people's desire to obtain or experience the forbidden thing.,عندما يُمنَع شيء منا، يزداد شأنه، ويصير محبوبًا.
b,cot_xl,Arabic,اللي فات مات (ماتلا عليه التلفات),The proverb urges not to look back and regret what has passed.,A,Regex Parse,The proverb urges not to look back and regret what has passed.,ما كان في الماضي هو ماضي، ولو فاتك ما أردت فلا تقلق، بل كن حريصا على المستقبل وتخطط له بكل دقة.,لا تكن مثل من فاتوا، فما كانوا يحلمون فما استطاعوا تحقيقه، فلا تنتظر ما سيحدث في المستقبل وكن قائد على ما في يديك.,لا يوجد معنى في النظر فيما فات، فما كان يهم في الماضي هو ما استطاعنا فعل به ولو فاتهنا لا فائدة منه، فلا تقلق من ما مضى وكن قائد على مستقبلك.
b,cot_xl,Arabic,الإفراط في التّواضع يجلب المذلّة,It means that appearing too humble can demean a person and make him vulnerable to humiliation.,B,Regex Parse,Appearing too selfless can sometimes bring about a negative perception of oneself.,It means that appearing too humble can demean a person and make him vulnerable to humiliation.,Excessive humility can result in a person's downfall and loss of reputation.,It implies that being overly modest can lead to a loss of respect.
b,cot_xl,Arabic,اللي فات مات.,"This proverb is effective psychological advice for those whose thinking is mortgaged to the past, which is a serious psychological illness because it harms sound thinking and paralyzes a person’s movement towards the future. Thinking makes a person become a prisoner of the past and its bitter memories, and makes him cry over the ruins of those who have passed away, but the tear that falls will not return, and this proverb spreads a spirit of optimism and a new start.",A,"The proverb اللي فات مات is a reflection of the importance of letting go of the past and moving forward. It suggests that dwelling on past events and memories can be detrimental to one's mental health and ability to think clearly. This proverb is similar to other wisdom sayings that emphasize the need to live in the present and look towards the future. The use of the phrase ""مات"" (died) to describe the past emphasizes the idea that it is irreversible and cannot be changed.","This proverb is effective psychological advice for those whose thinking is mortgaged to the past, which is a serious psychological illness because it harms sound thinking and paralyzes a person’s movement towards the future. Thinking makes a person become a prisoner of the past and its bitter memories, and makes him cry over the ruins of those who have passed away, but the tear that falls will not return, and this proverb spreads a spirit of optimism and a new start.","This proverb warns against the dangers of nostalgia and the negative impact it can have on an individual's mental health. It suggests that dwelling on the past can lead to a sense of stagnation and prevent individuals from moving forward. The phrase ""مات"" (died) used in the proverb emphasizes the idea that the past is gone and cannot be changed, and that it is essential to focus on the present and future.","This proverb suggests that what has happened in the past has a significant impact on an individual's mental state, and can hinder their ability to think clearly and move forward. It is a reminder that holding onto the past can be detrimental to one's well-being, and that it is essential to let go and move on. The phrase ""مات"" (died) used in the proverb emphasizes the finality of the past and the need to focus on the present and future.","This saying highlights the consequences of being trapped in the past, where an individual's thoughts and emotions are consumed by memories and experiences that cannot be changed. It emphasizes the importance of living in the present and looking towards the future, rather than becoming stuck in the past. The use of the word ""مات"" (died) in the proverb serves as a reminder that the past is irreversible and that it is essential to move forward."
b,cot_xl,Arabic,سماعك بالْمُعَيَدِيِّ خير من أن تراه سمك في ماء,Someone is a natural.,B,"The proverb 'سماعك بالْمُعَيَدِيِّ خير من أن تراه سمك في ماء' is an Arabic idiom that translates to 'Your perception of someone is better than seeing them in person.' This means that one's impression or perception of someone is more valuable than actually meeting them. The correct answer, 'Someone is a natural,' conveys a similar idea, suggesting that someone has a talent or ability that is innate and evident, even without direct observation. The key idea is that one's natural ability or talent is more impressive than any external display or demonstration.",His skills are a natural extension of his personality.,Someone is a natural.,Someone is a talented person.,He's a natural fit for the role.
b,cot_xl,Arabic,ابن الحرام بيساويها وابن الحلال بيوقع فيها,The proverb means that the innocent person always bears the mistakes and consequences of what the guilty person does.,A,"The proverb 'ابن الحرام بيساويها وابن الحلال بيوقع فيها' is an Arabic idiom that translates to 'The son of the forbidden (or unlawful) one is equivalent to it, and the son of the lawful one bears the consequences.' It suggests that the innocent party is often held accountable for the actions of the guilty party. This is often seen in cases where a person's actions are influenced or controlled by someone else, such as a family member or a leader, and they are held responsible for the consequences of those actions.",The proverb means that the innocent person always bears the mistakes and consequences of what the guilty person does.,"Distractor 1: The proverb implies that the child of someone who breaks the law is also responsible for their crimes, while the child of a law-abiding person bears the consequences of their parent's actions.","Distractor 2: This Arabic proverb means that the offspring of someone who engages in illicit activities will be held accountable for their wrongdoing, while the offspring of someone who follows the law will bear the weight of their parent's consequences.","Distractor 3: The proverb suggests that the child of someone who commits a transgression is seen as equally guilty, while the child of someone who acts with integrity is often held accountable for their parent's mistakes."
b,cot_xl,Arabic,خاطبوا الناس على قدر عقولهم.,It means that communication with people should be done according to their level of understanding and intellect.,D,This proverb is advising to communicate with people in a way that is suitable for their level of intelligence and understanding. It emphasizes the importance of adapting one's language and approach to match the recipient's cognitive abilities. This allows for effective communication and prevents confusion or misinterpretation. The idea is to 'speak to people according to their level of understanding' rather than trying to elevate or lower their intellectual level.,It means that the way of speaking should be adjusted to match the listener's level of intelligence and understanding.,The proverb advises that communication should be tailored to the person's level of cognitive abilities for successful interaction.,It is essential to communicate with people according to their level of knowledge to maintain clarity and avoid confusion.,It means that communication with people should be done according to their level of understanding and intellect.
b,cot_xl,Arabic,الدنيا زي الغازية، ترقص لكل واحد شوية,Every dog has its day.,A,"The proverb 'الدُنيا زي الغازية، تَرقص لكل واحد شوية' is an Arabic idiom that translates to 'The world is like a dog, it dances for everyone a little.' This phrase suggests that every person will have their moment of triumph or opportunity, no matter how small. It is equivalent to the English proverb 'Every dog has its day.'",Every dog has its day.,كل كلب يجد يوماً يرقص فيه,كل كلب له يوم يرقص,الدُنيا هي كلب، يرقص كل كلب يوماً
b,cot_xl,Arabic,ايش ياخد الريح من البلاط؟,"It is said about a person who no one covets because he does not own anything or has no value. This proverb is used in response to someone who says, “Beware, there are those who covet him.”",D,Regex Parse,لا يوجد شخص يريد أن يأخذ ريحاً من البلاط الذي لا يملك سوى الشوائب.,لا أحد يريد أن يأخذ ريحاً من الأرض التي لا يوجد فيها شيء يستحق أن يأخذ.,من يملك القليل لا يملك شيءاً يستحق أن يتخذه أحد.,"It is said about a person who no one covets because he does not own anything or has no value. This proverb is used in response to someone who says, “Beware, there are those who covet him.”"
b,cot_xl,Arabic,تجيك التهايم وإنت نايم,This proverb is used to describe an innocent person who is accused of committing something wrong.,D,"The proverb 'تجيك التهايم وإنت نايم' is a common expression in Arabic that translates to 'You are accused of something wrong while you're asleep.' It is often used to describe an innocent person who is accused of committing something wrong. The phrase 'تجيك التهايم' means 'you are accused of something wrong,' and 'إنت نايم' means 'while you're asleep.' This proverb is often used to convey a sense of injustice and to highlight the unfair treatment of an innocent person. It is a powerful tool for emphasizing the importance of fairness and justice in society.",هذا التعبير يستخدم لوصف شخص غير مسئول عن فعل ما و يعتقد أنه غير صحيح,هذا العبارة تستخدم لوصف الشخص الذي يعاقب على شيء لم يفعل,هذا القول يستخدم لوصف شخص غير مسؤول عن فعل ما,This proverb is used to describe an innocent person who is accused of committing something wrong.
b,cot_xl,Arabic,بليلة المباشر ولا ضبيحة (طبيخة) المكاشر,"Someone who gives you a little with love and a smile is better than someone who gives you a lot but without kindness. It is like the Egyptian proverb ""Meet me, but don't feed me.""",D,"The proverb is a comparison of two types of generosity: one that comes with kindness and love, and one that is solely based on material value. The correct answer is a translation of this proverb, highlighting the importance of emotional connection in giving. The distractors will be generated to have a similar word count, complexity, tone, and lexical overlap with the correct answer.",Someone who feeds you a lot but without love is like a camel that gives you a little milk with a lot of trouble.,A gift without love is like a grain of sand on a desert beach; it's worthless without the warmth that comes with it.,A person who gives you a lot without kindness is like a merchant who weighs you down with excess goods but leaves you without change.,"Someone who gives you a little with love and a smile is better than someone who gives you a lot but without kindness. It is like the Egyptian proverb ""Meet me, but don't feed me."""
b,cot_xl,Arabic,بین المطرقة والسندان.,"It means that a person or situation is in difficult circumstances and is confused about two difficult choices, where there is no easy way out. It refers to having to deal with pressure or challenges from two different or opposing sides.",A,"The proverb 'بین المطرقة والسندان' is an Arabic idiom that conveys a sense of being caught between two difficult options or pressures, much like being trapped between a hammer (mattraka) and an anvil (sandan). This metaphorical expression suggests that the individual is faced with a dilemma where neither choice is appealing, and both paths lead to challenges or difficulties. The phrase is often used to describe situations where a person is torn between two opposing forces or perspectives, feeling overwhelmed by the weight of their responsibilities or the pressure to make a decision.","It means that a person or situation is in difficult circumstances and is confused about two difficult choices, where there is no easy way out. It refers to having to deal with pressure or challenges from two different or opposing sides.","The phrase ' بین المطرقة والسندان' highlights the difficulty of navigating between two opposing forces, where every path leads to uncertainty and complexity.",Between the hammer of expectations and the anvil of criticism lies a delicate balance that many struggle to maintain.,"It refers to being stuck between two difficult situations, where one is trying to balance between two different pressures or challenges that cannot be resolved easily."
b,cot_xl,Arabic,الوقاية خير من العلاج/ درهم وقاية خير من قنطار علاج ,Taking preventive measures and procedures to avoid problems or diseases is much better than waiting until the problem occurs and then trying to treat it.,C,Regex Parse,3,2,Taking preventive measures and procedures to avoid problems or diseases is much better than waiting until the problem occurs and then trying to treat it.,1
b,cot_xl,Arabic, انكشحت بين امعاه لحشيشَ.,It is used to describe the disappearance of reservations and the absence of barriers between people.,D,"The proverb 'انكشحت بين امعاه لحشيشَ' is a colloquial Arabic expression that translates to 'it has disappeared between its leaves for grass.' On a metaphorical level, it suggests that something has become so insignificant or has faded away that it's lost in the midst of more prominent aspects. In this case, the proverb is used to describe the disappearance of social barriers and reservations between people, indicating a sense of unity and closeness. The use of 'leaves' and 'grass' creates a vivid image of something being overshadowed, much like how leaves may be hidden by grass in a garden.",انكشحت بين أوراقها للحشائش، كأنه لم يعد له وجود.,كانت بينهما مشاعر قد تختفي تحت أوراق الحشائش.,يمكن أن تتلاشى المشاعر بين أفراد المجتمع مثل انكشاح بين أوراق الحشائش.,It is used to describe the disappearance of reservations and the absence of barriers between people.
b,cot_xl,Arabic,اللي ما يعرف الغلط ما يتعلم,Mistakes are the best teachers — learn from errors.,C,Regex Parse,The path to knowledge is paved with errors — learn from your mistakes.,Learning from mistakes is the key to success — don't be afraid to make errors.,Mistakes are the best teachers — learn from errors.,Mistakes are the stepping stones to wisdom — learn from your blunders.
b,cot_xl,Arabic,اللي يخالط المسعدين يسعد.,"The proverb means that happiness is contagious. If you live with a happy person, you will be happy. A happy person may not give you any of his money, but he may show you the path to happiness.",A,Regex Parse,"The proverb means that happiness is contagious. If you live with a happy person, you will be happy. A happy person may not give you any of his money, but he may show you the path to happiness.",الناس الأعزاء لا يحتاجون إلى مال، بل إلى إشراكهم في الأنشطة الإيجابية.,حياة المسعدين تحمل قوة إيجابية، وتساعد على تبادل الخير والمودة.,كلام السعداء ينتشر في الأوساط الاجتماعية، ويحفز الأشخاص على أن يكونوا أكثر سعادة.
b,cot_xl,Arabic,يجي الخريف.. واللواري بتقيف,"A proverb used when a person needs something and this thing is with someone else he knows, so the other person refuses to give it to him. Therefore, the person in need reminds the other person that one day he will need something as well.",C,"The proverb 'يجي الخريف.. واللواري بتقيف' is used in Arabic culture when someone asks for something that belongs to a friend or acquaintance, but the owner refuses to give it to them. The speaker then reminds the owner that one day they will be in a similar situation and may need something from the speaker. This proverb is a way of saying 'you don't know what the future holds, and one day you may need me as well.'",يجي الخريف.. واللواري بيحس بالشح,يجي الخريف واللواري بتقيف، فلا يدرى مين سيرجع اليه,"A proverb used when a person needs something and this thing is with someone else he knows, so the other person refuses to give it to him. Therefore, the person in need reminds the other person that one day he will need something as well.",يجي الخريف.. واللواري بيقول 'لي شئي بيبقى بيا'
b,cot_xl,Arabic,كل بخنوس افعين امو اغزال,"It is said to express a mother's love for her children, who sees no fault in them, even if people see the opposite.",B,"The proverb 'كل بخنوس افعين امو اغزال' is an Arabic idiom that conveys the idea of an all-encompassing motherly love. ' كل' translates to 'all' or 'every', 'بخنوس' means 'fault', 'افعين' is the past tense of 'فعين', which means 'to see' or 'to notice', 'امو' is a colloquial Arabic term for 'mother', and 'اغزال' means 'kids' or 'children'. The correct interpretation is that a mother loves her children unconditionally, seeing no fault in them, even if others may perceive flaws. This proverb highlights the selfless and unconditional nature of maternal love.",كل بخنوس افعين امو اغزال هي عبارة عن حب امه لابنائها دون ان تروح منهم,"It is said to express a mother's love for her children, who sees no fault in them, even if people see the opposite.",كل بخنوس افعين امو اغزال تعبر عن حب امه لابنائها بلا حدود و دون ان تروح منهم,كل بخنوس افعين امو اغزال يعني ان امه لا تروح من ابنيها حتى لو كانوا سيئين
b,cot_xl,Arabic,الباب اللى إِيجيك منه الريح، سده واستريح ,"This proverb is used to urge people not to get into problems, quarrels, and matters that lead to disagreements and division, and to prevent the causes that raise conflicts and quarrels between people.",A,"The proverb 'الباب اللى إِيجيك منه الريح، سده واستريح' is a classic example of Arabic wisdom that highlights the importance of avoiding unnecessary conflicts and problems. The phrase can be literally translated to 'Close the door from which the wind blows, and rest.' In this context, the 'door' represents the source of conflict or disagreement, and the 'wind' symbolizes the trouble or problems that arise from it. The proverb advises us to close or avoid the source of the problem, thereby preventing the escalation of conflicts and restoring peace and tranquility. This proverb is often used to caution people against engaging in disputes or arguing over trivial matters that can lead to more significant issues and divisions among individuals or groups.","This proverb is used to urge people not to get into problems, quarrels, and matters that lead to disagreements and division, and to prevent the causes that raise conflicts and quarrels between people.",The phrase 'الباب اللى إِيجيك منه الريح، سده واستريح' is a reminder to people to avoid quarrels and disagreements that lead to conflicts.,This proverb warns people to stay away from matters that cause them stress and anxiety.,"This saying advises people against engaging in activities that create problems and divisions among others, and to instead focus on maintaining peace and harmony."
b,cot_xl,Arabic,بتقول للقمر غيبي وأنا مكانش.,It is a popular proverb describes a woman who is as beautiful as the moonlight.,B,Regex Parse,It is a famous proverb that describes a woman who is as dazzling as the moon in its full glory.,It is a popular proverb describes a woman who is as beautiful as the moonlight.,This Arabic proverb describes a woman who is as luminous as a full moon.,It is a popular proverb describes a woman who is as radiant as the night sky.
b,cot_xl,Arabic, بِيشتَري سَمَك في بَحَر ,"This proverb is said when someone sells to another a product that he has not seen, or the seller does not want to show it to him, or he may promise to show it to him later, and asks him to set a specific price for it. Just as you cannot sell or buy fish while it is in the sea, you cannot buy something without seeing it and evaluating it. This proverb is used when you are wanted to express your opinion on something that you have not tried or seen.",D,"This proverb is rooted in the idea that buying or selling an item while it's still in its original state, or in this case, underwater, makes it difficult to evaluate its quality or characteristics. The phrase is used to convey a sense of mistrust or uncertainty when someone is asked to make a decision without having all the necessary information. It's a cautionary tale about the importance of seeing and evaluating an item before committing to a purchase or agreement.","This proverb is often used to describe a situation where a person is asked to buy something they have not seen, similar to how you can't buy a fish from the sea without taking it out first.","The phrase 'buying fish in the sea' is a metaphorical expression used to convey the idea that one cannot accurately price or purchase an item without first inspecting it, much like a fish cannot be bought from the ocean without being taken out of the water.","When someone asks you to set a price on something you haven't seen, it's like asking you to buy a fish in the sea – you can't make an informed decision without having a clear understanding of what you're getting.","This proverb is said when someone sells to another a product that he has not seen, or the seller does not want to show it to him, or he may promise to show it to him later, and asks him to set a specific price for it. Just as you cannot sell or buy fish while it is in the sea, you cannot buy something without seeing it and evaluating it. This proverb is used when you are wanted to express your opinion on something that you have not tried or seen."
b,cot_xl,Arabic,أتبدلت غزلانها بقرودها.,The proverb refers to the change of conditions and bad replaces good.,B,Regex Parse,أصبحت غزلانها مثل قرودها,The proverb refers to the change of conditions and bad replaces good.,ألغت الغزلان مكان القرود,أصبح غزلانها أقل من قرودها
b,cot_xl,Arabic,اللسان مافيه عظم.,This proverb urges being caution and think wisely before talking.,A,Parse Failed,This proverb urges being caution and think wisely before talking.,API Failure A,API Failure B,API Failure C
b,cot_xl,Arabic,شو جاب الزرقا للبلقا.,It is used to compare two different places or two opposite things (Zarqa and Balqa are Jordanian cities),B,"This proverb is used to compare two different places or two opposite things in a way that emphasizes their contrasting nature. The cities of Zarqa and Balqa, being opposite in some aspects, serve as a metaphor to illustrate the differences between two entities. This type of comparison highlights the unique characteristics of each entity, making it a useful rhetorical device for describing contrasts.",هذا المقارن يستخدم لوصف مقابلة بين أماكن أو أشياء مُختلفة، مثل بلقاء وزرقاء، حيث يُقارن بينهما من حيث الجوانب والخصائص المُختلفة.,It is used to compare two different places or two opposite things (Zarqa and Balqa are Jordanian cities),كلامه مثل بلقاء بزقا، حيث انه يُستخدم لوصف مُقابلين من حيث المكان أو الجوانب العديدة.,يُستخدم هذا النوع من المقارنات لوصف أماكن أو أشياء عديدة، مثل بلقاء وزرقاء، حيث تختلف هذه الأماكن في جوانب عديدة.
b,cot_xl,Arabic,الفقيه اللي عملناه إقابل الجامع عاد فالحصاير طامع.,"This proverb is said about a person you thought well of, but he deserves you to think badly of him.",C,"The proverb is an Arabic idiom that implies a reversal of expectations. In this context, عaqī al-فaqīh is a person of high esteem, often a scholar or someone of great knowledge. However, the phrase اقبل الجامع عاد فةال حصاة طابيط means 'he returned to the mosque with his hands dirty', implying that this person has betrayed expectations and deserves a negative perception. This proverb is often used to express disappointment or disillusionment with someone who has let us down.",إن الفقيه اللي عملنا إقابلنا الجامع عاد فحسناً لنا أن ننظر إليه سلباً.,إن الفقيه اللي عملنا إقابلنا الجامع عاد فالحصائر تجادل على قيمته.,"This proverb is said about a person you thought well of, but he deserves you to think badly of him.",إن الفقيه اللي عملنا إقابلنا الجامع عاد فالحصائر تقلق على قيمته.
b,cot_xl,Arabic,مد رجليك قدر لحافك,"Always keep your ambitions within the limits of your financial and social status, and so on. For example, if a poor man wants to propose to a beautiful and wealthy girl, he is told, “Stretch your legs to the length of your blanket.”",B,This proverb is urging individuals to set realistic goals based on their current situation and capabilities. The metaphor of stretching one's legs to the length of their blanket emphasizes the importance of not overreaching or striving for unattainable objectives. The phrase is often used to caution people against pursuing relationships or endeavors that are beyond their means or social standing.,"Never overstep your current circumstances, lest you invite trouble and regret.","Always keep your ambitions within the limits of your financial and social status, and so on. For example, if a poor man wants to propose to a beautiful and wealthy girl, he is told, “Stretch your legs to the length of your blanket.”",Be mindful of your social standing and financial limitations when considering any new venture or relationship.,"Stretch your horizons to match the width of your experience, and you will find success within your reach."
b,cot_xl,Arabic,إنّ الطيور على أشكالها تقع,"It is a popular and common proverb, used to express the extent to which two people are similar or close in their actions or way of thinking and their compatibility with each other. The phrase has been used in some form since the mid-16th century, and a version of this phrase appeared in 1545 in a satire by the writer William Turner, who used a sentence from this proverb in his satirical comedy, On the Gentle Catholic, and the Rescue of the Romish Fox, in which he said: ""Birds of one kind and colour always fly in one flock"", the phrase was slightly different than it is today, but the main meaning is the same.",D,"The proverb 'إنّ الطيور على أشكالها تقع' translates to 'Birds of a feather flock together.' It is often used to convey the idea that people with similar characteristics, values, or behaviors tend to associate with one another, and that those who share a common trait or interest often find each other. The phrase suggests a natural affinity or attraction between individuals who possess similar qualities, and it is commonly employed to describe the compatibility or similarity between two people. The historical roots of the phrase can be traced back to the mid-16th century, with variations of it appearing in literary works such as William Turner's satire 'On the Gentle Catholic, and the Rescue of the Romish Fox,' which used the phrase to describe birds of the same kind and color flying together in a flock. The phrase has been used in various contexts to illustrate the concept of birds of a feather flocking together, emphasizing the idea that those with similar characteristics tend to congregate and form relationships based on shared traits or interests.","The proverb 'إنّ الطيور على أشكالها تقع' has been used to express the notion that individuals with similar personalities tend to gravitate towards one another, and that such associations often lead to lasting connections.","The concept of 'birds of a feather flocking together' has been used to describe the natural inclination of people to associate with others who share similar characteristics, interests, or backgrounds, and the phrase is often employed to illustrate this phenomenon in various social contexts.","In some cultures, the phrase 'إنّ الطيور على أشكالها تقع' has been interpreted as a metaphor for the idea that people with similar values and beliefs are drawn to one another, often leading to the formation of strong social bonds.","It is a popular and common proverb, used to express the extent to which two people are similar or close in their actions or way of thinking and their compatibility with each other. The phrase has been used in some form since the mid-16th century, and a version of this phrase appeared in 1545 in a satire by the writer William Turner, who used a sentence from this proverb in his satirical comedy, On the Gentle Catholic, and the Rescue of the Romish Fox, in which he said: ""Birds of one kind and colour always fly in one flock"", the phrase was slightly different than it is today, but the main meaning is the same."
b,cot_xl,Arabic,شو بتعمل الماشطه بهالوش العكر.,This proverb is used to describe an ugly woman who is not helped by beautification.,C,"This proverb, ""شو بتعمل الماشطة بهالوش العكر,"" is a colloquial Arabic expression used to convey the idea that some people, despite taking steps to improve their appearance, still remain unattractive. The word ""الماشطة"" translates to ""a woman,"" while ""شو بتعمل"" means ""what she does,"" and ""بهالوش العكر"" is an idiomatic expression that can be translated to ""with all the beauty,"" but in this context, it suggests that even with all the beauty she possesses, she still remains unattractive. This proverb is often used to describe a woman who, despite her best efforts to improve her appearance, is still not considered beautiful by societal standards.",شوف المال اللي بيعملوها بهالوش العكر,شو بتعمل الماشطة بهالوش العكر واللي بلاش بتعملوش العيب,This proverb is used to describe an ugly woman who is not helped by beautification.,شو بتعمل الماشطة بهالوش العكر واللي بيعملوها بلاش
b,cot_xl,Arabic,لي خاف سلم. ,That means don't involved in dangerous situations to stay safe.,D,Regex Parse,It implies that being cautious and avoiding potential threats will allow you to maintain your safety.,That suggests one should adopt a defensive strategy to prevent being harmed.,"By steering clear of hazardous circumstances, you can preserve your well-being.",That means don't involved in dangerous situations to stay safe.
