task,strategy,lang,source_proverb,correct_text,correct_answer,reasoning,Choice_A,Choice_B,Choice_C,Choice_D
b,zs,Arabic,مد رجليك قدر لحافك,"Always keep your ambitions within the limits of your financial and social status, and so on. For example, if a poor man wants to propose to a beautiful and wealthy girl, he is told, “Stretch your legs to the length of your blanket.”",B,Regex Parse,"Never overstep your means and social standing, lest you fall into a precarious situation. For instance, if a low-income individual aspires to wed a stunning and affluent woman, he is advised, 'Reach no further than your bed's cover.'","Always keep your ambitions within the limits of your financial and social status, and so on. For example, if a poor man wants to propose to a beautiful and wealthy girl, he is told, “Stretch your legs to the length of your blanket.”","To avoid stumbling, maintain a balance between your aspirations and your financial and social capabilities. For example, if a man with limited resources wishes to ask a lovely and well-off woman to marry him, he is cautioned, 'Don't overextend your footsteps beyond the edges of your bedding.'","Keep your goals in harmony with your socioeconomic circumstances, lest you encounter difficulties. For instance, if a poor man wishes to propose to a beautiful and wealthy woman, he is reminded, 'Don't stretch your reach beyond the confines of your bed's covering.'"
b,zs,Arabic,إنّ الطيور على أشكالها تقع,"It is a popular and common proverb, used to express the extent to which two people are similar or close in their actions or way of thinking and their compatibility with each other. The phrase has been used in some form since the mid-16th century, and a version of this phrase appeared in 1545 in a satire by the writer William Turner, who used a sentence from this proverb in his satirical comedy, On the Gentle Catholic, and the Rescue of the Romish Fox, in which he said: ""Birds of one kind and colour always fly in one flock"", the phrase was slightly different than it is today, but the main meaning is the same.",D,Regex Parse,"This ancient and widespread proverb, often used to convey the level of similarity or harmony between two individuals, has been documented since the 16th century. A variation of this phrase was first recorded in 1545 by the English writer William Turner in his satirical work, On the Gentle Catholic, and the Rescue of the Romish Fox. Turner's version, 'Birds of one kind and colour always fly in one flock', although differing slightly, retains the same underlying meaning.","This well-known proverb, used to describe the degree of compatibility or similarity between two people's actions and mentalities, has its roots in the 16th century. A related phrase was present in a 1545 satirical work by William Turner, On the Gentle Catholic, and the Rescue of the Romish Fox, where he spoke of 'Birds of one kind and colour always fly in one flock', conveying a notion similar to the contemporary expression, although with slight variations.","This proverb, reflecting on the extent to which two individuals share similarities in their actions and thought processes, has been a part of linguistic heritage since the mid-16th century. A precursor to this phrase was found in a 1545 satire by William Turner, titled On the Gentle Catholic, and the Rescue of the Romish Fox, where he used a phrase that echoes the modern expression, 'Birds of one kind and colour always fly in one flock'.","It is a popular and common proverb, used to express the extent to which two people are similar or close in their actions or way of thinking and their compatibility with each other. The phrase has been used in some form since the mid-16th century, and a version of this phrase appeared in 1545 in a satire by the writer William Turner, who used a sentence from this proverb in his satirical comedy, On the Gentle Catholic, and the Rescue of the Romish Fox, in which he said: ""Birds of one kind and colour always fly in one flock"", the phrase was slightly different than it is today, but the main meaning is the same."
b,zs,Arabic,شو بتعمل الماشطه بهالوش العكر.,This proverb is used to describe an ugly woman who is not helped by beautification.,C,Regex Parse,"{'distractor': 'This adage is employed to illustrate a woman who is unattractive, yet her appearance remains unchanged despite external enhancements.'}","{'distractor': 'This expression is used to convey the notion of a woman who, despite receiving aesthetic enhancements, retains an unattractive appearance.'}",This proverb is used to describe an ugly woman who is not helped by beautification.,{'distractor': 'The phrase is utilized to portray an unappealing female figure whose physical appearance remains unaffected by cosmetic improvements.'}
b,zs,Arabic,لي خاف سلم. ,That means don't involved in dangerous situations to stay safe.,D,Regex Parse,Maintaining a safe perimeter helps to avoid unforeseen hazards.,"To avoid potential risks, it is best to maintain a safe distance.",Remaining cautious is essential to prevent harm from unfolding.,That means don't involved in dangerous situations to stay safe.
b,zs,Arabic,البحر فيه لاغش,(لاغش: an unusual movement of the wave). It indicates the existence of an action that will lead to a devastating disaster.,A,Regex Parse,(لاغش: an unusual movement of the wave). It indicates the existence of an action that will lead to a devastating disaster.,"The ocean appears serene, concealing the turmoil beneath, an omen of an impending cataclysm.","The sea is calm, and yet its depths signify a tidal wave brewing beneath the surface.","A tranquil sea can belie a powerful undertow, foreshadowing a calamitous event that will soon follow."
b,zs,Arabic,قرصه في ناره وعينه على جاره.,"This proverb refers to the greed that may affect a person, which makes him greed to have what others have, without being content with his own livelihood.",A,Regex Parse,"This proverb refers to the greed that may affect a person, which makes him greed to have what others have, without being content with his own livelihood.","This proverb refers to the insatiable desire that consumes a person, causing him to covet the possessions of others and neglect his own blessings.","This proverbial expression highlights the destructive power of envy, which can drive a person to pursue wealth that isn't theirs, rather than appreciating what they already have.","This idiom speaks to the all-consuming nature of greed, where a person's eyes are fixed on the wealth of others, even as they themselves struggle to make ends meet."
b,zs,Arabic,القُفه ام اضنين بشيلوها نفرين.,"It indicates cooperation, solidarity and compassion among people. There is a similar proverb: “One hand can’t clap”, which conveys the same meaning, although it is in the context of urging cooperation.",A,Regex Parse,"It indicates cooperation, solidarity and compassion among people. There is a similar proverb: “One hand can’t clap”, which conveys the same meaning, although it is in the context of urging cooperation.","This proverb signifies the bonds of friendship, shared struggles, and collective aid. A related idiom is 'One foot cannot move ahead independently', which emphasizes the importance of cooperation.","It highlights the ties of camaraderie, shared burdens, and collective assistance. A similar saying is 'Two eyes cannot see separately', which also advocates for unity and mutual support.","It signifies unity, mutual support, and empathy among individuals. A comparable expression is 'Two wheels cannot revolve separately', aiming to promote collaboration."
b,zs,Arabic,كلّه عند العرب صابون,People without taste can’t discern the quality of different things.,A,Regex Parse,People without taste can’t discern the quality of different things.,Individuals without refinement find it challenging to differentiate between various items.,People lacking sophistication often have difficulty distinguishing the merits of different products.,Those unacquainted with finer things often struggle to evaluate diverse objects.
b,zs,Arabic,إنفخ يا شريم قال ماكو برطم ,"This proverb is used to describe someone who does not understand what you are saying or explaining to them. It means that no matter how much you try to clarify or explain, this person is unable to grasp your meaning. ",D,Regex Parse,"It suggests that there are people who, regardless of how much time and effort is invested in explaining a concept, will still fail to understand its essence.","The phrase is used to describe someone who, despite repeated attempts to clarify, remains incapable of grasping the intended meaning of a conversation.","This proverb implies that some individuals struggle to comprehend even the clearest of explanations, no matter how hard one tries to convey their message.","This proverb is used to describe someone who does not understand what you are saying or explaining to them. It means that no matter how much you try to clarify or explain, this person is unable to grasp your meaning. "
b,zs,Arabic,التسوي كريت تلقى في جلدها.,"This is a Sudanese proverb that is often used to describe someone who does something and it backfires on them, even after a while. There was a man who owned a goat. He had a (Qard) tree, which is a jujube tree that grows naturally and is widely spread in different regions of Sudan. This Qard tree was planted in the courtyard of the house. The goat ate a large amount of the saffron from the Qard tree and got tired from eating so much saffron, and its belly swelled until it was close to death. Before it died, its owner slaughtered it, skinned it, and tanned its hide with Qard so that it would become (fur). The proverb means that the goat brought evil upon itself. Therefore, it became a custom and people began to use this proverb and use it on different occasions to describe people who bring trouble upon themselves.",A,Regex Parse,"This is a Sudanese proverb that is often used to describe someone who does something and it backfires on them, even after a while. There was a man who owned a goat. He had a (Qard) tree, which is a jujube tree that grows naturally and is widely spread in different regions of Sudan. This Qard tree was planted in the courtyard of the house. The goat ate a large amount of the saffron from the Qard tree and got tired from eating so much saffron, and its belly swelled until it was close to death. Before it died, its owner slaughtered it, skinned it, and tanned its hide with Qard so that it would become (fur). The proverb means that the goat brought evil upon itself. Therefore, it became a custom and people began to use this proverb and use it on different occasions to describe people who bring trouble upon themselves.","In Sudanese culture, the phrase 'telswi kriet talqa fajlah' is used to convey the idea that an individual's actions can have unintended and far-reaching consequences. The story behind this proverb is rooted in a man's decision to keep a goat that consumed excessive amounts of saffron from a nearby Qard tree, which ultimately led to its demise. Before the goat's death, its owner decided to tan its hide with Qard, symbolizing the goat's self-inflicted harm. This proverb serves as a reminder that our actions can sometimes have devastating effects, and we should be cautious of our decisions.","This Sudanese proverb, 'telswi kriet talqa fajlah,' metaphorically describes the concept of an individual bringing about their own downfall through their actions. A man's goat consumed an excessive amount of saffron from a nearby Qard tree, which caused its stomach to swell and nearly led to its death. In a twist of fate, the goat's owner decided to tan its hide with Qard, further emphasizing the goat's self-inflicted harm. The proverb serves as a cautionary tale, reminding people that our actions can often lead to unforeseen and undesirable consequences, and we should be mindful of our decisions to avoid such outcomes.","This Arabic proverb translates to 'the action of the goat brings about its own demise.' It is a metaphorical expression that describes a situation where an individual's actions ultimately result in their own downfall. A common interpretation is that a man owned a goat that consumed excessive amounts of saffron from a nearby Qard tree, which caused its stomach to swell and nearly led to its death. In a twist of fate, the goat's owner decided to tan its hide with Qard, further emphasizing the goat's self-inflicted harm. Consequently, the proverb serves as a cautionary tale, reminding people that their actions can often lead to unforeseen and undesirable consequences."
b,zs,Arabic,أحضر الناس جوابا من لم يغضب,The best answer will come from the person who is not angry.,A,Parse Failed,The best answer will come from the person who is not angry.,API Failure A,API Failure C,API Failure B
b,zs,Arabic,كل من كان عالي وطى كل من كان سارح بالشياه هطى,"Everyone who was arrogant became mean, and everyone who was carefree migrated to the city.",B,Regex Parse,"Every proud person became humble, and every joyful soul migrated to a crowded place.","Everyone who was arrogant became mean, and everyone who was carefree migrated to the city.","Those who were once haughty fell, and those who were free-spirited left the countryside for the city's noise.","Everyone who was full of pride sank low, and everyone who was simple-minded moved to the city."
