strategy,model,style,sample_id,language,fallback,pred,hit,raw,error
S1,meta/llama-4-maverick-17b-128e-instruct,cot,YOR2401,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR2401,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,allam-2-7b,zero-shot,YOR2401,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,cot,YOR2401,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,few-shot,YOR2401,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,llama-3.3-70b-versatile,zero-shot,YOR1873,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,cot,YOR1873,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,few-shot,YOR1873,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR1873,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,cot,YOR1873,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR1873,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,allam-2-7b,zero-shot,YOR1873,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,cot,YOR1873,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,few-shot,YOR1873,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,llama-3.3-70b-versatile,zero-shot,YOR0996,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,cot,YOR0996,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,few-shot,YOR0996,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR0996,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,cot,YOR0996,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR0996,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,allam-2-7b,zero-shot,YOR0996,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,cot,YOR0996,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,few-shot,YOR0996,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,llama-3.3-70b-versatile,zero-shot,YOR1495,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,cot,YOR1495,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,few-shot,YOR1495,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR1495,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,cot,YOR1495,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR1495,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,allam-2-7b,zero-shot,YOR1495,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,cot,YOR1495,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,few-shot,YOR1495,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,llama-3.3-70b-versatile,zero-shot,YOR2834,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,cot,YOR2834,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,few-shot,YOR2834,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR2834,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,cot,YOR2834,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR2834,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,allam-2-7b,zero-shot,YOR2834,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,cot,YOR2834,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,few-shot,YOR2834,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,llama-3.3-70b-versatile,zero-shot,YOR2677,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,cot,YOR2677,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,few-shot,YOR2677,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR2677,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,cot,YOR2677,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR2677,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,allam-2-7b,zero-shot,YOR2677,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,cot,YOR2677,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,few-shot,YOR2677,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,llama-3.3-70b-versatile,zero-shot,YOR0827,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,cot,YOR0827,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,few-shot,YOR0827,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR0827,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,cot,YOR0827,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR0827,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,allam-2-7b,zero-shot,YOR0827,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,cot,YOR0827,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,few-shot,YOR0827,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,llama-3.3-70b-versatile,zero-shot,YOR0033,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,cot,YOR0033,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,few-shot,YOR0033,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR0033,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,cot,YOR0033,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR0033,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,allam-2-7b,zero-shot,YOR0033,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,cot,YOR0033,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,few-shot,YOR0033,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,llama-3.3-70b-versatile,zero-shot,YOR0072,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,cot,YOR0072,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,few-shot,YOR0072,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR0072,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,cot,YOR0072,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR0072,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,allam-2-7b,zero-shot,YOR0072,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,cot,YOR0072,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,few-shot,YOR0072,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,llama-3.3-70b-versatile,zero-shot,YOR4139,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,cot,YOR4139,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,llama-3.3-70b-versatile,few-shot,YOR4139,Yoruba,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S1,meta/llama-4-maverick-17b-128e-instruct,zero-shot,YOR4139,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,cot,YOR4139,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,meta/llama-4-maverick-17b-128e-instruct,few-shot,YOR4139,Yoruba,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S1,allam-2-7b,zero-shot,YOR4139,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,cot,YOR4139,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S1,allam-2-7b,few-shot,YOR4139,Yoruba,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG2109,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG2109,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG2109,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG2109,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG2109,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG2109,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG2109,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG2109,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG2109,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG2245,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG2245,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG2245,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG2245,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG2245,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG2245,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG2245,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG2245,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG2245,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1267,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1267,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1267,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1267,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1267,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1267,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1267,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1267,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1267,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1238,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1238,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1238,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1238,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1238,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1238,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1238,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1238,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1238,English,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1638,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1638,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1638,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1638,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1638,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1638,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1638,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1638,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1638,English,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0113,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG0113,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0113,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0113,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0113,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0113,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0113,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0113,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0113,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0148,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG0148,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0148,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0148,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0148,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0148,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0148,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0148,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0148,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0432,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG0432,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0432,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0432,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0432,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0432,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0432,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0432,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0432,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1450,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1450,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1450,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1450,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1450,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1450,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1450,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1450,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1450,English,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0319,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG0319,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0319,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0319,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0319,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0319,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0319,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0319,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0319,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG2038,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG2038,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG2038,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG2038,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG2038,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG2038,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG2038,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG2038,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG2038,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1126,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1126,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1126,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1126,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1126,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1126,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1126,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1126,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1126,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1569,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1569,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1569,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1569,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1569,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1569,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1569,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1569,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1569,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG2028,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG2028,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG2028,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG2028,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG2028,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG2028,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG2028,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG2028,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG2028,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0378,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG0378,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0378,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0378,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0378,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0378,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0378,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0378,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0378,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0566,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG0566,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0566,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0566,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0566,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0566,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0566,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0566,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0566,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0304,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
