task,sample_id,language,correct_pos,eval_groq,eval_nvidia,eval_answer,eval_correct
b,YOR1277,Yoruba,B,B,,B,1
b,YOR1278,Yoruba,C,C,,C,1
b,YOR1279,Yoruba,D,A,,A,0
b,YOR1280,Yoruba,C,A,,A,0
b,YOR1281,Yoruba,D,A,,A,0
b,YOR1282,Yoruba,D,D,,D,1
b,YOR1283,Yoruba,D,A,,A,0
b,YOR1284,Yoruba,C,A,,A,0
b,YOR1285,Yoruba,C,A,,A,0
b,YOR1286,Yoruba,D,A,,A,0
b,YOR1287,Yoruba,D,D,,D,1
b,YOR1288,Yoruba,C,A,,A,0
b,YOR1289,Yoruba,D,D,,D,1
b,YOR1290,Yoruba,D,A,,A,0
b,YOR1291,Yoruba,C,A,A,A,0
b,YOR1292,Yoruba,C,D,,D,0
b,YOR1293,Yoruba,A,A,,A,1
b,YOR1294,Yoruba,A,A,,A,1
b,YOR1295,Yoruba,D,D,,D,1
b,YOR1296,Yoruba,C,C,,C,1
b,YOR1297,Yoruba,B,C,,C,0
b,YOR1298,Yoruba,C,B,,B,0
b,YOR1299,Yoruba,D,D,,D,1
b,YOR1300,Yoruba,C,C,,C,1
b,YOR1301,Yoruba,D,D,,D,1
b,YOR1302,Yoruba,D,D,,D,1
b,YOR1303,Yoruba,C,A,,A,0
b,YOR1304,Yoruba,C,C,,C,1
b,YOR1305,Yoruba,C,C,,C,1
b,YOR1306,Yoruba,A,A,,A,1
b,YOR1307,Yoruba,C,C,,C,1
b,YOR1308,Yoruba,A,A,,A,1
b,YOR1309,Yoruba,C,C,,C,1
b,YOR1310,Yoruba,A,A,,A,1
b,YOR1311,Yoruba,C,C,,C,1
b,YOR1312,Yoruba,D,D,,D,1
b,YOR1313,Yoruba,D,D,,D,1
b,YOR1314,Yoruba,B,B,,B,1
b,YOR1315,Yoruba,D,D,,D,1
b,YOR1316,Yoruba,B,B,,B,1
b,YOR1317,Yoruba,B,B,,B,1
b,YOR1318,Yoruba,B,B,,B,1
b,YOR1319,Yoruba,A,A,,A,1
b,YOR1320,Yoruba,B,B,,B,1
b,YOR1321,Yoruba,B,B,,B,1
b,YOR1322,Yoruba,B,B,,B,1
b,YOR1323,Yoruba,B,B,,B,1
b,YOR1324,Yoruba,D,D,,D,1
b,YOR1325,Yoruba,C,C,,C,1
b,YOR1326,Yoruba,A,A,,A,1
b,YOR1327,Yoruba,A,A,,A,1
b,YOR1328,Yoruba,C,C,,C,1
b,YOR1329,Yoruba,B,A,,A,0
b,YOR1330,Yoruba,A,A,,A,1
b,YOR1331,Yoruba,C,A,,A,0
b,YOR1332,Yoruba,D,A,,A,0
b,YOR1333,Yoruba,C,C,,C,1
b,YOR1334,Yoruba,A,A,,A,1
b,YOR1335,Yoruba,A,B,,B,0
b,YOR1336,Yoruba,D,D,,D,1
b,YOR1337,Yoruba,A,A,,A,1
b,YOR1338,Yoruba,,A,A,A,0
b,YOR1339,Yoruba,A,C,,C,0
b,YOR1340,Yoruba,B,B,,B,1
b,YOR1341,Yoruba,D,A,,A,0
b,YOR1342,Yoruba,B,B,,B,1
b,YOR1343,Yoruba,B,B,,B,1
b,YOR1344,Yoruba,B,A,,A,0
b,YOR1345,Yoruba,C,C,,C,1
b,YOR1346,Yoruba,C,C,,C,1
b,YOR1347,Yoruba,B,B,,B,1
b,YOR1348,Yoruba,D,D,,D,1
b,YOR1349,Yoruba,B,B,,B,1
b,YOR1350,Yoruba,C,C,,C,1
b,YOR1351,Yoruba,B,B,,B,1
b,YOR1352,Yoruba,A,B,,B,0
b,YOR1353,Yoruba,D,D,,D,1
b,YOR1354,Yoruba,B,B,,B,1
b,YOR1355,Yoruba,C,A,,A,0
b,YOR1356,Yoruba,C,D,,D,0
b,YOR1357,Yoruba,A,A,,A,1
b,YOR1358,Yoruba,A,A,,A,1
b,YOR1359,Yoruba,D,D,,D,1
b,YOR1360,Yoruba,A,A,,A,1
b,YOR1361,Yoruba,A,A,,A,1
b,YOR1362,Yoruba,A,A,,A,1
b,YOR1363,Yoruba,B,B,,B,1
b,YOR1364,Yoruba,D,D,,D,1
b,YOR1365,Yoruba,A,A,,A,1
b,YOR1366,Yoruba,A,A,,A,1
b,YOR1367,Yoruba,C,C,,C,1
b,YOR1369,Yoruba,A,A,A,A,1
b,YOR1370,Yoruba,C,C,,C,1
b,YOR1371,Yoruba,B,B,,B,1
b,YOR1372,Yoruba,C,C,,C,1
b,YOR1373,Yoruba,D,D,,D,1
b,YOR1374,Yoruba,A,A,,A,1
b,YOR1375,Yoruba,A,A,,A,1
b,YOR1376,Yoruba,C,C,,C,1
b,YOR1377,Yoruba,C,A,,A,0
b,YOR1378,Yoruba,A,A,,A,1
b,YOR1379,Yoruba,C,A,,A,0
b,YOR1380,Yoruba,D,D,,D,1
b,YOR1382,Yoruba,A,A,,A,1
b,YOR1383,Yoruba,C,C,,C,1
b,YOR1384,Yoruba,C,C,,C,1
b,YOR1385,Yoruba,B,B,,B,1
b,YOR1386,Yoruba,C,C,,C,1
b,YOR1387,Yoruba,C,C,,C,1
b,YOR1388,Yoruba,A,A,,A,1
b,YOR1389,Yoruba,B,B,,B,1
b,YOR1390,Yoruba,C,D,,D,0
b,YOR1391,Yoruba,D,D,,D,1
b,YOR1392,Yoruba,D,B,,B,0
b,YOR1393,Yoruba,C,C,,C,1
b,YOR1394,Yoruba,B,B,,B,1
b,YOR1395,Yoruba,C,C,,C,1
b,YOR1396,Yoruba,D,D,,D,1
b,YOR1397,Yoruba,A,A,,A,1
b,YOR1398,Yoruba,A,A,,A,1
b,YOR1399,Yoruba,D,A,,A,0
b,YOR1400,Yoruba,C,A,,A,0
b,YOR1401,Yoruba,B,B,,B,1
b,YOR1402,Yoruba,D,D,,D,1
b,YOR1403,Yoruba,A,A,,A,1
b,YOR1404,Yoruba,C,C,,C,1
b,YOR1405,Yoruba,C,C,,C,1
b,YOR1406,Yoruba,A,A,,A,1
b,YOR1407,Yoruba,D,A,,A,0
b,YOR1409,Yoruba,C,C,,C,1
b,YOR1410,Yoruba,B,B,,B,1
b,YOR1411,Yoruba,D,A,,A,0
b,YOR1412,Yoruba,A,A,,A,1
b,YOR1413,Yoruba,D,C,,C,0
b,YOR1414,Yoruba,B,B,,B,1
b,YOR1415,Yoruba,C,C,,C,1
b,YOR1416,Yoruba,D,A,,A,0
b,YOR1417,Yoruba,D,C,,C,0
b,YOR1418,Yoruba,D,D,,D,1
b,YOR1420,Yoruba,A,A,,A,1
b,YOR1421,Yoruba,A,A,,A,1
b,YOR1422,Yoruba,,A,A,A,0
b,YOR1423,Yoruba,C,A,,A,0
b,YOR1424,Yoruba,B,A,,A,0
b,YOR1425,Yoruba,B,A,,A,0
b,YOR1426,Yoruba,A,A,,A,1
b,YOR1427,Yoruba,D,D,,D,1
b,YOR1428,Yoruba,A,A,,A,1
b,YOR1429,Yoruba,D,A,,A,0
b,YOR1430,Yoruba,B,A,,A,0
b,YOR1431,Yoruba,B,B,,B,1
b,YOR1432,Yoruba,C,C,,C,1
b,YOR1433,Yoruba,B,B,,B,1
b,YOR1434,Yoruba,D,A,,A,0
b,YOR1435,Yoruba,,A,A,A,0
b,YOR1436,Yoruba,D,D,,D,1
b,YOR1437,Yoruba,D,D,,D,1
b,YOR1438,Yoruba,D,D,,D,1
b,YOR1439,Yoruba,D,D,,D,1
b,YOR1440,Yoruba,A,B,,B,0
b,YOR1441,Yoruba,D,D,,D,1
b,YOR1442,Yoruba,D,A,,A,0
b,YOR1443,Yoruba,D,D,,D,1
b,YOR1444,Yoruba,D,B,,B,0
b,YOR1446,Yoruba,C,C,,C,1
b,YOR1447,Yoruba,A,A,,A,1
b,YOR1448,Yoruba,C,A,,A,0
b,YOR1449,Yoruba,A,B,,B,0
b,YOR1450,Yoruba,C,C,,C,1
b,YOR1451,Yoruba,B,B,,B,1
b,YOR1452,Yoruba,B,A,,A,0
b,YOR1453,Yoruba,A,A,,A,1
b,YOR1454,Yoruba,B,B,,B,1
b,YOR1455,Yoruba,A,A,,A,1
b,YOR1456,Yoruba,A,A,,A,1
b,YOR1457,Yoruba,C,C,,C,1
b,YOR1458,Yoruba,B,B,,B,1
b,YOR1459,Yoruba,A,A,,A,1
b,YOR1460,Yoruba,A,A,,A,1
b,YOR1461,Yoruba,A,A,,A,1
b,YOR1462,Yoruba,D,A,,A,0
b,YOR1463,Yoruba,D,A,,A,0
b,YOR1464,Yoruba,C,C,,C,1
b,YOR1465,Yoruba,B,A,,A,0
b,YOR1466,Yoruba,B,A,,A,0
b,YOR1467,Yoruba,D,D,,D,1
b,YOR1468,Yoruba,B,B,,B,1
b,YOR1469,Yoruba,A,D,,D,0
b,YOR1470,Yoruba,B,B,,B,1
b,YOR1471,Yoruba,A,D,,D,0
b,YOR1472,Yoruba,C,A,,A,0
b,YOR1473,Yoruba,D,A,,A,0
b,YOR1474,Yoruba,D,B,,B,0
b,YOR1475,Yoruba,C,A,,A,0
b,YOR1476,Yoruba,D,C,,C,0
b,YOR1478,Yoruba,A,D,,D,0
b,YOR1479,Yoruba,B,B,,B,1
b,YOR1480,Yoruba,D,D,,D,1
b,YOR1481,Yoruba,B,B,,B,1
b,YOR1482,Yoruba,A,A,,A,1
b,YOR1483,Yoruba,D,D,,D,1
b,YOR1484,Yoruba,A,A,,A,1
b,YOR1485,Yoruba,D,D,,D,1
b,YOR1486,Yoruba,D,D,,D,1
b,YOR1487,Yoruba,D,D,,D,1
b,YOR1488,Yoruba,A,A,,A,1
b,YOR1489,Yoruba,C,C,,C,1
b,YOR1490,Yoruba,D,D,,D,1
b,YOR1491,Yoruba,C,D,,D,0
b,YOR1492,Yoruba,D,D,,D,1
b,YOR1493,Yoruba,A,A,,A,1
b,YOR1494,Yoruba,C,C,,C,1
b,YOR1495,Yoruba,D,D,,D,1
b,YOR1496,Yoruba,D,B,,B,0
b,YOR1497,Yoruba,C,C,,C,1
b,YOR1498,Yoruba,B,A,,A,0
b,YOR1499,Yoruba,C,C,,C,1
b,YOR1500,Yoruba,D,A,,A,0
b,YOR1501,Yoruba,A,A,,A,1
b,YOR1502,Yoruba,A,A,,A,1
b,YOR1503,Yoruba,A,A,,A,1
b,YOR1504,Yoruba,A,A,,A,1
b,YOR1505,Yoruba,D,A,,A,0
b,YOR1506,Yoruba,D,D,,D,1
b,YOR1507,Yoruba,B,B,,B,1
b,YOR1508,Yoruba,D,D,,D,1
b,YOR1509,Yoruba,D,D,,D,1
b,YOR1510,Yoruba,A,A,,A,1
b,YOR1511,Yoruba,A,A,,A,1
b,YOR1512,Yoruba,B,B,,B,1
b,YOR1513,Yoruba,A,A,,A,1
b,YOR1514,Yoruba,A,A,,A,1
b,YOR1515,Yoruba,A,A,,A,1
b,YOR1516,Yoruba,A,A,,A,1
b,YOR1517,Yoruba,C,C,,C,1
b,YOR1518,Yoruba,D,D,,D,1
b,YOR1519,Yoruba,B,B,,B,1
b,YOR1520,Yoruba,A,A,,A,1
b,YOR1521,Yoruba,A,D,,D,0
b,YOR1522,Yoruba,B,A,,A,0
b,YOR1523,Yoruba,B,B,,B,1
b,YOR1524,Yoruba,C,D,,D,0
b,YOR1525,Yoruba,A,A,,A,1
b,YOR1526,Yoruba,C,A,,A,0
b,YOR1528,Yoruba,C,A,,A,0
b,YOR1529,Yoruba,C,A,A,A,0
b,YOR1530,Yoruba,B,B,,B,1
b,YOR1531,Yoruba,A,A,,A,1
b,YOR1532,Yoruba,C,A,A,A,0
b,YOR1533,Yoruba,C,,A,,0
b,YOR1534,Yoruba,D,D,,D,1
b,YOR1535,Yoruba,,A,A,A,0
b,YOR1536,Yoruba,D,A,A,A,0
b,YOR1537,Yoruba,A,A,A,A,1
b,YOR1538,Yoruba,A,A,,A,1
b,YOR1539,Yoruba,B,B,,B,1
b,YOR1540,Yoruba,D,A,,A,0
b,YOR1541,Yoruba,C,C,,C,1
b,YOR1542,Yoruba,B,B,,B,1
b,YOR1543,Yoruba,B,B,,B,1
b,YOR1544,Yoruba,D,D,,D,1
b,YOR1545,Yoruba,A,B,,B,0
b,YOR1547,Yoruba,B,B,,B,1
b,YOR1548,Yoruba,B,B,,B,1
b,YOR1549,Yoruba,A,A,,A,1
b,YOR1550,Yoruba,D,D,,D,1
b,YOR1551,Yoruba,D,A,,A,0
b,YOR1552,Yoruba,B,A,,A,0
b,YOR1553,Yoruba,B,A,,A,0
b,YOR1555,Yoruba,B,B,,B,1
b,YOR1557,Yoruba,C,C,,C,1
b,YOR1558,Yoruba,B,A,,A,0
b,YOR1559,Yoruba,C,C,,C,1
b,YOR1560,Yoruba,C,C,,C,1
b,YOR1561,Yoruba,D,D,,D,1
b,YOR1562,Yoruba,A,A,,A,1
b,YOR1563,Yoruba,D,D,,D,1
b,YOR1565,Yoruba,C,C,,C,1
b,YOR1566,Yoruba,C,C,,C,1
b,YOR1568,Yoruba,A,A,,A,1
b,YOR1569,Yoruba,C,,A,,0
b,YOR1570,Yoruba,D,A,,A,0
b,YOR1571,Yoruba,D,D,,D,1
b,YOR1572,Yoruba,A,A,,A,1
b,YOR1574,Yoruba,D,D,,D,1
b,YOR1575,Yoruba,D,A,,A,0
b,YOR1576,Yoruba,C,C,,C,1
b,YOR1577,Yoruba,C,,A,,0
b,YOR1578,Yoruba,D,A,,A,0
b,YOR1579,Yoruba,A,A,,A,1
b,YOR1580,Yoruba,B,B,,B,1
b,YOR1581,Yoruba,,A,A,A,0
b,YOR1582,Yoruba,D,D,,D,1
b,YOR1583,Yoruba,D,C,,C,0
b,YOR1585,Yoruba,B,B,,B,1
b,YOR1586,Yoruba,A,A,A,A,1
b,YOR1587,Yoruba,D,D,,D,1
b,YOR1589,Yoruba,A,A,,A,1
b,YOR1590,Yoruba,B,B,,B,1
b,YOR1591,Yoruba,D,D,,D,1
b,YOR1592,Yoruba,B,B,B,B,1
b,YOR1593,Yoruba,C,B,,B,0
b,YOR1594,Yoruba,A,A,,A,1
b,YOR1595,Yoruba,B,B,,B,1
b,YOR1596,Yoruba,B,,B,,0
b,YOR1597,Yoruba,D,D,,D,1
b,YOR1598,Yoruba,A,A,,A,1
b,YOR1599,Yoruba,A,,B,,0
b,YOR1600,Yoruba,D,,B,,0
b,YOR1601,Yoruba,D,D,,D,1
b,YOR1602,Yoruba,C,,B,,0
b,YOR1603,Yoruba,D,C,,C,0
b,YOR1604,Yoruba,C,,B,,0
b,YOR1605,Yoruba,C,C,,C,1
b,YOR1606,Yoruba,A,A,,A,1
b,YOR1607,Yoruba,A,A,,A,1
b,YOR1608,Yoruba,C,C,,C,1
b,YOR1609,Yoruba,C,C,,C,1
b,YOR1610,Yoruba,A,A,,A,1
b,YOR1611,Yoruba,D,D,,D,1
b,YOR1612,Yoruba,A,A,,A,1
b,YOR1613,Yoruba,B,B,,B,1
b,YOR1614,Yoruba,B,B,,B,1
b,YOR1615,Yoruba,D,D,,D,1
b,YOR1616,Yoruba,D,D,,D,1
b,YOR1617,Yoruba,B,B,,B,1
b,YOR1618,Yoruba,,A,A,A,0
b,YOR1619,Yoruba,C,A,,A,0
b,YOR1620,Yoruba,D,D,,D,1
b,YOR1621,Yoruba,C,C,,C,1
b,YOR1622,Yoruba,B,B,,B,1
b,YOR1623,Yoruba,B,B,,B,1
b,YOR1624,Yoruba,A,A,,A,1
b,YOR1625,Yoruba,D,A,,A,0
b,YOR1626,Yoruba,B,A,,A,0
b,YOR1627,Yoruba,C,C,,C,1
b,YOR1628,Yoruba,C,C,,C,1
b,YOR1629,Yoruba,D,D,,D,1
b,YOR1630,Yoruba,C,C,,C,1
b,YOR1631,Yoruba,C,C,,C,1
b,YOR1632,Yoruba,C,C,,C,1
b,YOR1634,Yoruba,C,C,,C,1
b,YOR1635,Yoruba,C,A,,A,0
b,YOR1636,Yoruba,C,A,,A,0
b,YOR1637,Yoruba,C,C,,C,1
b,YOR1638,Yoruba,A,A,,A,1
b,YOR1639,Yoruba,A,A,,A,1
b,YOR1640,Yoruba,C,C,,C,1
b,YOR1641,Yoruba,A,A,,A,1
b,YOR1642,Yoruba,A,A,,A,1
b,YOR1643,Yoruba,B,B,,B,1
b,YOR1644,Yoruba,D,A,,A,0
b,YOR1645,Yoruba,B,D,,D,0
b,YOR1646,Yoruba,D,D,,D,1
b,YOR1647,Yoruba,D,B,,B,0
b,YOR1648,Yoruba,D,D,,D,1
b,YOR1649,Yoruba,C,C,,C,1
b,YOR1650,Yoruba,A,A,,A,1
b,YOR1651,Yoruba,C,C,,C,1
b,YOR1652,Yoruba,D,D,,D,1
b,YOR1653,Yoruba,D,A,,A,0
b,YOR1654,Yoruba,B,B,,B,1
b,YOR1655,Yoruba,D,D,,D,1
b,YOR1656,Yoruba,D,D,,D,1
b,YOR1657,Yoruba,D,D,,D,1
b,YOR1658,Yoruba,D,D,,D,1
b,YOR1659,Yoruba,A,A,,A,1
b,YOR1660,Yoruba,A,A,,A,1
b,YOR1661,Yoruba,B,B,,B,1
b,YOR1662,Yoruba,D,D,,D,1
b,YOR1663,Yoruba,B,B,,B,1
b,YOR1664,Yoruba,B,A,,A,0
b,YOR1665,Yoruba,B,C,,C,0
b,YOR1666,Yoruba,C,C,,C,1
b,YOR1667,Yoruba,C,B,,B,0
b,YOR1668,Yoruba,B,B,,B,1
b,YOR1669,Yoruba,A,A,,A,1
b,YOR1670,Yoruba,C,C,,C,1
b,YOR1671,Yoruba,A,D,,D,0
b,YOR1672,Yoruba,B,A,,A,0
b,YOR1673,Yoruba,D,D,,D,1
b,YOR1674,Yoruba,,A,A,A,0
b,YOR1675,Yoruba,C,C,,C,1
b,YOR1676,Yoruba,A,A,,A,1
b,YOR1677,Yoruba,A,B,,B,0
b,YOR1678,Yoruba,C,C,,C,1
b,YOR1679,Yoruba,D,D,,D,1
b,YOR1680,Yoruba,C,C,,C,1
b,YOR1681,Yoruba,B,B,,B,1
b,YOR1682,Yoruba,C,C,,C,1
b,YOR1683,Yoruba,B,B,,B,1
b,YOR1684,Yoruba,C,C,,C,1
b,YOR1685,Yoruba,B,A,,A,0
b,YOR1686,Yoruba,A,A,,A,1
b,YOR1687,Yoruba,D,A,,A,0
b,YOR1688,Yoruba,D,D,,D,1
b,YOR1689,Yoruba,,A,A,A,0
b,YOR1690,Yoruba,D,A,,A,0
b,YOR1691,Yoruba,C,C,,C,1
b,YOR1692,Yoruba,B,A,,A,0
b,YOR1693,Yoruba,C,A,,A,0
b,YOR1694,Yoruba,D,D,,D,1
b,YOR1695,Yoruba,B,B,,B,1
b,YOR1696,Yoruba,D,D,,D,1
b,YOR1697,Yoruba,B,C,,C,0
b,YOR1698,Yoruba,A,A,,A,1
b,YOR1699,Yoruba,A,A,,A,1
b,YOR1700,Yoruba,D,A,,A,0
b,YOR1701,Yoruba,D,D,,D,1
b,YOR1702,Yoruba,B,D,,D,0
b,YOR1703,Yoruba,B,B,,B,1
b,YOR1704,Yoruba,D,A,,A,0
b,YOR1705,Yoruba,C,A,,A,0
b,YOR1706,Yoruba,D,A,,A,0
b,YOR1707,Yoruba,D,D,,D,1
b,YOR1708,Yoruba,C,A,,A,0
b,YOR1709,Yoruba,,A,A,A,0
b,YOR1710,Yoruba,A,A,,A,1
b,YOR1711,Yoruba,D,D,,D,1
b,YOR1712,Yoruba,D,A,,A,0
b,YOR1713,Yoruba,A,B,,B,0
b,YOR1714,Yoruba,D,D,,D,1
b,YOR1715,Yoruba,D,D,,D,1
b,YOR1716,Yoruba,B,D,,D,0
b,YOR1717,Yoruba,D,D,,D,1
b,YOR1718,Yoruba,A,A,,A,1
b,YOR1719,Yoruba,C,A,,A,0
b,YOR1720,Yoruba,D,D,,D,1
b,YOR1721,Yoruba,C,C,,C,1
b,YOR1722,Yoruba,D,D,,D,1
b,YOR1723,Yoruba,A,A,,A,1
b,YOR1724,Yoruba,B,A,,A,0
b,YOR1726,Yoruba,A,A,,A,1
b,YOR1727,Yoruba,C,D,,D,0
b,YOR1728,Yoruba,C,C,,C,1
b,YOR1729,Yoruba,B,A,,A,0
b,YOR1730,Yoruba,C,A,,A,0
b,YOR1731,Yoruba,D,D,,D,1
b,YOR1733,Yoruba,C,C,,C,1
b,YOR1734,Yoruba,A,A,,A,1
b,YOR1735,Yoruba,C,C,,C,1
b,YOR1736,Yoruba,B,B,,B,1
b,YOR1737,Yoruba,C,D,,D,0
b,YOR1739,Yoruba,A,A,,A,1
b,YOR1740,Yoruba,D,D,,D,1
b,YOR1741,Yoruba,A,A,,A,1
b,YOR1742,Yoruba,A,D,,D,0
b,YOR1743,Yoruba,B,B,,B,1
b,YOR1744,Yoruba,C,C,,C,1
b,YOR1745,Yoruba,B,B,,B,1
b,YOR1746,Yoruba,C,A,,A,0
b,YOR1747,Yoruba,D,D,,D,1
b,YOR1749,Yoruba,C,A,,A,0
b,YOR1750,Yoruba,C,A,A,A,0
b,YOR1751,Yoruba,D,,A,,0
b,YOR1752,Yoruba,C,C,,C,1
b,YOR1754,Yoruba,A,A,,A,1
b,YOR1755,Yoruba,C,C,,C,1
b,YOR1756,Yoruba,B,A,,A,0
b,YOR1757,Yoruba,B,B,,B,1
b,YOR1758,Yoruba,A,A,,A,1
b,YOR1759,Yoruba,,A,A,A,0
b,YOR1760,Yoruba,A,A,,A,1
b,YOR1761,Yoruba,B,B,,B,1
b,YOR1762,Yoruba,D,D,,D,1
b,YOR1763,Yoruba,A,A,,A,1
b,YOR1764,Yoruba,B,A,,A,0
b,YOR1765,Yoruba,A,A,,A,1
b,YOR1766,Yoruba,B,B,,B,1
b,YOR1767,Yoruba,D,D,,D,1
b,YOR1768,Yoruba,C,C,,C,1
b,YOR1769,Yoruba,D,D,,D,1
b,YOR1770,Yoruba,D,D,,D,1
b,YOR1771,Yoruba,D,D,,D,1
b,YOR1772,Yoruba,C,C,,C,1
b,YOR1773,Yoruba,A,A,,A,1
b,YOR1774,Yoruba,A,A,,A,1
b,YOR1775,Yoruba,C,C,,C,1
b,YOR1776,Yoruba,D,A,,A,0
b,YOR1777,Yoruba,C,C,,C,1
b,YOR1778,Yoruba,A,C,,C,0
b,YOR1779,Yoruba,D,D,,D,1
b,YOR1780,Yoruba,C,C,,C,1
b,YOR1782,Yoruba,B,A,,A,0
b,YOR1783,Yoruba,B,A,,A,0
b,YOR1784,Yoruba,C,A,,A,0
b,YOR1785,Yoruba,D,C,,C,0
b,YOR1786,Yoruba,D,D,,D,1
b,YOR1787,Yoruba,D,A,,A,0
b,YOR1789,Yoruba,C,A,,A,0
b,YOR1790,Yoruba,D,A,,A,0
b,YOR1791,Yoruba,A,A,,A,1
b,YOR1792,Yoruba,C,A,,A,0
b,YOR1793,Yoruba,A,A,,A,1
b,YOR1794,Yoruba,C,C,,C,1
b,YOR1795,Yoruba,A,A,,A,1
b,YOR1796,Yoruba,C,A,,A,0
b,YOR1797,Yoruba,A,A,,A,1
b,YOR1798,Yoruba,B,B,,B,1
b,YOR1799,Yoruba,D,D,,D,1
b,YOR1800,Yoruba,A,A,,A,1
b,YOR1801,Yoruba,,A,A,A,0
b,YOR1802,Yoruba,C,C,,C,1
b,YOR1803,Yoruba,C,C,,C,1
b,YOR1804,Yoruba,A,A,,A,1
b,YOR1805,Yoruba,C,C,,C,1
b,YOR1807,Yoruba,C,A,,A,0
b,YOR1808,Yoruba,A,A,,A,1
b,YOR1809,Yoruba,D,D,,D,1
b,YOR1810,Yoruba,A,A,,A,1
b,YOR1811,Yoruba,C,C,,C,1
b,YOR1812,Yoruba,C,C,,C,1
b,YOR1813,Yoruba,B,D,,D,0
b,YOR1814,Yoruba,D,D,,D,1
b,YOR1815,Yoruba,A,A,,A,1
b,YOR1816,Yoruba,D,D,,D,1
b,YOR1817,Yoruba,A,A,,A,1
b,YOR1818,Yoruba,B,B,,B,1
b,YOR1819,Yoruba,A,A,,A,1
b,YOR1820,Yoruba,D,A,,A,0
b,YOR1821,Yoruba,A,C,,C,0
b,YOR1822,Yoruba,A,A,,A,1
b,YOR1823,Yoruba,B,B,,B,1
b,YOR1824,Yoruba,B,A,,A,0
b,YOR1825,Yoruba,C,C,,C,1
b,YOR1826,Yoruba,A,A,,A,1
b,YOR1827,Yoruba,A,A,,A,1
b,YOR1828,Yoruba,D,D,,D,1
b,YOR1829,Yoruba,D,D,,D,1
b,YOR1830,Yoruba,B,B,,B,1
b,YOR1831,Yoruba,A,A,,A,1
b,YOR1832,Yoruba,A,A,,A,1
b,YOR1833,Yoruba,D,D,,D,1
b,YOR1834,Yoruba,A,A,,A,1
b,YOR1835,Yoruba,D,D,,D,1
b,YOR1836,Yoruba,A,A,,A,1
b,YOR1837,Yoruba,B,B,,B,1
b,YOR1838,Yoruba,D,D,,D,1
b,YOR1839,Yoruba,A,B,,B,0
b,YOR1840,Yoruba,C,C,,C,1
b,YOR1841,Yoruba,B,A,,A,0
b,YOR1842,Yoruba,A,A,,A,1
b,YOR1843,Yoruba,A,B,,B,0
b,YOR1844,Yoruba,D,D,,D,1
b,YOR1846,Yoruba,A,A,,A,1
b,YOR1847,Yoruba,C,C,,C,1
b,YOR1849,Yoruba,,A,A,A,0
b,YOR1850,Yoruba,D,D,,D,1
b,YOR1851,Yoruba,C,C,,C,1
b,YOR1852,Yoruba,C,B,,B,0
b,YOR1853,Yoruba,C,B,,B,0
b,YOR1854,Yoruba,C,C,,C,1
b,YOR1855,Yoruba,C,C,,C,1
b,YOR1856,Yoruba,C,C,,C,1
b,YOR1857,Yoruba,A,A,,A,1
b,YOR1858,Yoruba,A,A,,A,1
b,YOR1860,Yoruba,A,A,,A,1
b,YOR1861,Yoruba,B,B,,B,1
b,YOR1862,Yoruba,C,C,,C,1
b,YOR1863,Yoruba,B,B,,B,1
b,YOR1864,Yoruba,D,A,,A,0
b,YOR1865,Yoruba,C,C,,C,1
b,YOR1866,Yoruba,C,C,,C,1
b,YOR1867,Yoruba,D,D,,D,1
b,YOR1868,Yoruba,C,C,,C,1
b,YOR1869,Yoruba,A,A,,A,1
b,YOR1870,Yoruba,,A,A,A,0
b,YOR1871,Yoruba,C,C,,C,1
b,YOR1872,Yoruba,D,A,,A,0
b,YOR1873,Yoruba,C,C,,C,1
b,YOR1874,Yoruba,A,A,,A,1
b,YOR1875,Yoruba,B,B,,B,1
b,YOR1876,Yoruba,C,A,,A,0
b,YOR1877,Yoruba,C,A,,A,0
b,YOR1878,Yoruba,B,B,,B,1
b,YOR1879,Yoruba,C,C,,C,1
b,YOR1880,Yoruba,B,B,,B,1
b,YOR1881,Yoruba,A,A,,A,1
b,YOR1882,Yoruba,D,D,,D,1
b,YOR1884,Yoruba,D,D,,D,1
b,YOR1885,Yoruba,B,B,,B,1
b,YOR1886,Yoruba,D,D,,D,1
b,YOR1887,Yoruba,A,A,,A,1
b,YOR1888,Yoruba,B,B,,B,1
b,YOR1889,Yoruba,B,A,,A,0
b,YOR1890,Yoruba,A,A,,A,1
b,YOR1891,Yoruba,A,A,,A,1
b,YOR1892,Yoruba,D,D,,D,1
b,YOR1893,Yoruba,C,C,,C,1
b,YOR1894,Yoruba,D,,B,,0
b,YOR1895,Yoruba,C,A,,A,0
b,YOR1896,Yoruba,B,B,,B,1
b,YOR1897,Yoruba,A,A,,A,1
b,YOR1898,Yoruba,C,C,,C,1
b,YOR1899,Yoruba,C,C,,C,1
b,YOR1900,Yoruba,C,C,,C,1
b,YOR1901,Yoruba,B,B,,B,1
b,YOR1902,Yoruba,A,D,,D,0
b,YOR1903,Yoruba,C,A,,A,0
b,YOR1904,Yoruba,C,C,,C,1
b,YOR1905,Yoruba,C,A,,A,0
b,YOR1906,Yoruba,C,A,,A,0
b,YOR1907,Yoruba,D,A,,A,0
b,YOR1908,Yoruba,B,B,,B,1
b,YOR1909,Yoruba,A,A,,A,1
b,YOR1910,Yoruba,A,A,,A,1
