task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
a,cot_en,English,1061,Do no t halloo till you are out of the wood,Don’t rejoice until you are certain a difficult time is over.,Don’t rejoice until you are certain a difficult time is over.,False,Don’t rejoice until you are certain a difficult time is over.,"Do not shout until you are no longer made of wood (i.e., you have stopped being a wooden object).",Do not make a bird‑call like a 'halloo' until you have exited a wooden flute or wooden tube.,Do not let anyone named Halloo go into the forest until you yourself have left the forest.,A,"Do not shout until you are no longer made of wood (i.e., you have stopped being a wooden object).",Do not let anyone named Halloo go into the forest until you yourself have left the forest.,Do not make a bird‑call like a 'halloo' until you have exited a wooden flute or wooden tube.,"<reasoning>Readers might take the words literally without idiomatic sense: they could think ""halloo"" is a name, a specific shout, or a bird call, and ""wood"" could be understood as a wooden object, a forest, or a material, leading to nonsensical literal actions like not shouting until you’re no longer made of wood, not letting a person named Halloo enter a forest until you’re out, or not making a b",1.0,1.0,1.64,0.79,93.7
a,cot_en,English,1062,Three removes are as bad as a fire,Moving a home or business three times is as financially and mentally draining as having an actual fire.,Moving a home or business three times is as financially and mentally draining as having an actual fire.,False,Having to move three separate pieces of furniture is as disastrous as experiencing a house fire.,Removing three layers of paint from a wall is as harmful as a fire burning it.,Moving a home or business three times is as financially and mentally draining as having an actual fire.,"If you take away three items from a building, the damage equals that of a fire.",C,"If you take away three items from a building, the damage equals that of a fire.",Removing three layers of paint from a wall is as harmful as a fire burning it.,Having to move three separate pieces of furniture is as disastrous as experiencing a house fire.,"[""If you take away three items from a building, the damage equals that of a fire."", ""Removing three layers of paint from a wall is as harmful as a fire burning it."", ""Having to move three separate pieces of furniture is as disastrous as experiencing a house fire.""]",1.0,1.0,0.89,0.83,94.9
a,cot_en,English,1063,"You can take the boy out of the country, but you can't take the country out of t he boy","A person from a more rustic or bucolic background will always keep with them the characteristics of their hometown, even if they relocate to a more urban place.","A person from a more rustic or bucolic background will always keep with them the characteristics of their hometown, even if they relocate to a more urban place.",False,"You can physically take a boy out of a rural setting, but you cannot remove the countryside’s scenery or smells from his memory or perception.","If you literally remove a boy from a country (e.g., deport him), you cannot erase his legal nationality from him; he remains a citizen of that country.","A person from a more rustic or bucolic background will always keep with them the characteristics of their hometown, even if they relocate to a more urban place.","You can move a boy from one country to another, but you cannot change the original country's influence on his language or accent.",C,"If you literally remove a boy from a country (e.g., deport him), you cannot erase his legal nationality from him; he remains a citizen of that country.","You can physically take a boy out of a rural setting, but you cannot remove the countryside’s scenery or smells from his memory or perception.","You can move a boy from one country to another, but you cannot change the original country's influence on his language or accent.","<reasoning>Readers might focus on the concrete actions of ""taking"" and ""out of"" and interpret the proverb as a statement about physical relocation, citizenship, or sensory experiences, ignoring its figurative meaning about ingrained traits.</reasoning>
[""If you literally remove a boy from a country (e.g., deport him), you cannot erase his legal nationality from him; he remains a citizen of that co",1.0,1.0,0.89,0.77,93.1
a,cot_en,English,1064,All is grist that comes to the mill,Anything that comes one’s way can be turned into something useful.,Anything that comes one’s way can be turned into something useful.,False,Only wheat that physically arrives at the mill can be turned into bread,Anything that comes one’s way can be turned into something useful.,All material that literally reaches a mill is ground into flour,Anything that falls into a mill’s machinery becomes part of the milling process,B,All material that literally reaches a mill is ground into flour,Only wheat that physically arrives at the mill can be turned into bread,Anything that falls into a mill’s machinery becomes part of the milling process,"[""All material that literally reaches a mill is ground into flour"",""Only wheat that physically arrives at the mill can be turned into bread"",""Anything that falls into a mill’s machinery becomes part of the milling process""]",1.0,1.0,1.12,0.86,95.8
a,cot_en,English,1065,"Jam tomorrow, jam yesterday, but never jam today","If someone you know is never prepared or satisfied in the present, but instead lives in the past or waits for the future, then for him it’s “jam tomorro w, jam yesterday, but never jam today.","If someone you know is never prepared or satisfied in the present, but instead lives in the past or waits for the future, then for him it’s “jam tomorro w, jam yesterday, but never jam today.",False,The saying describes a jam-making schedule where you can only produce jam on days other than today.,"If someone you know is never prepared or satisfied in the present, but instead lives in the past or waits for the future, then for him it’s “jam tomorro w, jam yesterday, but never jam today.","It advises to eat yesterday's jam, save today's jam for tomorrow, and never consume jam made today.",Someone literally never has jam today but always has jam yesterday and jam tomorrow.,B,Someone literally never has jam today but always has jam yesterday and jam tomorrow.,The saying describes a jam-making schedule where you can only produce jam on days other than today.,"It advises to eat yesterday's jam, save today's jam for tomorrow, and never consume jam made today.","[""Someone literally never has jam today but always has jam yesterday and jam tomorrow."", ""The saying describes a jam-making schedule where you can only produce jam on days other than today."", ""It advises to eat yesterday's jam, save today's jam for tomorrow, and never consume jam made today.""]",1.0,1.0,0.44,0.92,97.6
a,cot_en,English,1066,After the feast comes the reckoning,Everything has its price.,Everything has its price.,False,"After a feast, you must write down the inventory of leftovers.",Everything has its price.,"After a feast, you must immediately calculate how many calories you consumed.","After a feast, you have to go to the bank to settle your account.",B,"After a feast, you must immediately calculate how many calories you consumed.","After a feast, you have to go to the bank to settle your account.","After a feast, you must write down the inventory of leftovers.","<reasoning>Readers might take the words ""feast"" and ""reckoning"" at face value, interpreting the proverb as a direct instruction about what to do after a large meal, such as performing calculations, settling financial accounts, or documenting leftovers, rather than understanding the figurative meaning about consequences.</reasoning>[""After a feast, you must immediately calculate how many calories y",1.0,1.0,3.08,0.74,92.2
a,cot_en,English,1067,Love lives in cottages as well as in courts,All kinds of people fall in love regardless of their social or financial status.,All kinds of people fall in love regardless of their social or financial status.,False,Love is a building material used in constructing both cottages and courthouses,Love is a physical dwelling that can be found in both cottages and royal courts,All kinds of people fall in love regardless of their social or financial status.,Love is a tenant that leases space in both modest homes and judicial halls,C,Love is a physical dwelling that can be found in both cottages and royal courts,Love is a tenant that leases space in both modest homes and judicial halls,Love is a building material used in constructing both cottages and courthouses,"[""Love is a physical dwelling that can be found in both cottages and royal courts"",""Love is a tenant that leases space in both modest homes and judicial halls"",""Love is a building material used in constructing both cottages and courthouses""]",1.0,1.0,0.98,0.68,90.4
a,cot_en,English,1068,"When fortune knocks, open the door","When an opportunity comes to you, welcome it with op en arms.","When an opportunity comes to you, welcome it with op en arms.",False,"When luck makes a knocking sound, you should answer by opening the door.","When a fortune cookie knocks, you should open the door to receive it.","When an opportunity comes to you, welcome it with op en arms.","When a person named Fortune knocks on your door, you should open it.",C,"When a person named Fortune knocks on your door, you should open it.","When luck makes a knocking sound, you should answer by opening the door.","When a fortune cookie knocks, you should open the door to receive it.","[""When a person named Fortune knocks on your door, you should open it."", ""When luck makes a knocking sound, you should answer by opening the door."", ""When a fortune cookie knocks, you should open the door to receive it.""]",1.0,1.0,1.08,0.74,92.2
a,cot_en,English,1069,"Little thieves are hanged, but great ones escape",Master criminals manage not to get caught or punished for their crimes.,Master criminals manage not to get caught or punished for their crimes.,False,Master criminals manage not to get caught or punished for their crimes.,Little thieves are actually hanged from a gallows while big thieves run away to avoid capture,The saying refers to the size of the stolen items: small items are hung up (like on a hook) while large items manage to get loose and escape,"It means that children who commit petty theft are punished by being hanged (as a literal punishment), whereas adults who commit major crimes avoid any punishment and flee",A,Little thieves are actually hanged from a gallows while big thieves run away to avoid capture,The saying refers to the size of the stolen items: small items are hung up (like on a hook) while large items manage to get loose and escape,"It means that children who commit petty theft are punished by being hanged (as a literal punishment), whereas adults who commit major crimes avoid any punishment and flee","<reasoning>Readers might interpret the proverb literally, focusing on the physical actions of hanging and escaping, the size of thieves, or the objects being stolen, ignoring the metaphorical meaning about justice and power.</reasoning>
[""Little thieves are actually hanged from a gallows while big thieves run away to avoid capture"",""The saying refers to the size of the stolen items: small items ar",1.0,1.0,2.0,0.9,97.0
a,cot_en,English,1070,He that would have eggs must endure the cackling of hens,One must sometimes endure minor annoyances in order to enjoy one’s bounty.,One must sometimes endure minor annoyances in order to enjoy one’s bounty.,False,One must tolerate the actual sound of hens cackling as a prerequisite for gathering eggs.,"To obtain eggs, a person must physically sit through the noise of hens clucking without complaint.",Someone must literally keep hens and endure their constant cackling in order to collect eggs.,One must sometimes endure minor annoyances in order to enjoy one’s bounty.,D,Someone must literally keep hens and endure their constant cackling in order to collect eggs.,"To obtain eggs, a person must physically sit through the noise of hens clucking without complaint.",One must tolerate the actual sound of hens cackling as a prerequisite for gathering eggs.,"[""Someone must literally keep hens and endure their constant cackling in order to collect eggs."", ""To obtain eggs, a person must physically sit through the noise of hens clucking without complaint."", ""One must tolerate the actual sound of hens cackling as a prerequisite for gathering eggs.""]",1.0,1.0,1.28,0.85,95.5
a,cot_en,English,1071,He that fights and runs away may live to fight another day,"In a battle, someti mes a retreat is the best tactic.","In a battle, someti mes a retreat is the best tactic.",False,"In a battle, someti mes a retreat is the best tactic.","If you fight and flee, you will literally survive long enough to fight again on the very next calendar day.",A person who fights and then runs away will literally be granted an extra day of life to spend fighting.,The saying means that someone who fights and runs away will live in order to fight again on a different day of the week.,A,A person who fights and then runs away will literally be granted an extra day of life to spend fighting.,"If you fight and flee, you will literally survive long enough to fight again on the very next calendar day.",The saying means that someone who fights and runs away will live in order to fight again on a different day of the week.,"<reasoning>
Readers might focus on the surface meaning of each word and ignore the idiomatic sense, interpreting the proverb as a literal statement about physical combat, survival, and timing. They could think the advice guarantees an extra day of life, that it refers specifically to the next calendar day, or that it implies fighting on a different day of the week after fleeing.
</reasonon>
[""A pe",1.0,1.0,1.94,0.79,93.7
a,cot_en,English,1072,"Much coin, much care",People with a lot of money have a lot of worries.,People with a lot of money have a lot of worries.,False,People with a lot of money have a lot of worries.,Owning numerous coins requires you to tend to many coin collections.,"If you possess a lot of money, you must also possess a lot of caring objects.",Having many coins means you must physically look after each coin.,A,Having many coins means you must physically look after each coin.,"If you possess a lot of money, you must also possess a lot of caring objects.",Owning numerous coins requires you to tend to many coin collections.,"[""Having many coins means you must physically look after each coin."", ""If you possess a lot of money, you must also possess a lot of caring objects."", ""Owning numerous coins requires you to tend to many coin collections.""]",1.0,1.0,1.15,0.89,96.7
a,cot_en,English,1073,"Deeds are fruits, words are but leaves",Eloquent and heart -ravishing statements should be validated by concrete actions.,Eloquent and heart -ravishing statements should be validated by concrete actions.,False,Eloquent and heart -ravishing statements should be validated by concrete actions.,"Deeds literally grow into edible fruits you can harvest, while words only sprout inedible leaves on a plant.","The saying means that actions are sweet, tangible fruits to be eaten, and speech is merely the green, useless leaves surrounding them.","If you speak, you literally produce leaves that fall from trees, whereas doing something creates actual fruit you can eat.",A,"Deeds literally grow into edible fruits you can harvest, while words only sprout inedible leaves on a plant.","If you speak, you literally produce leaves that fall from trees, whereas doing something creates actual fruit you can eat.","The saying means that actions are sweet, tangible fruits to be eaten, and speech is merely the green, useless leaves surrounding them.","[""Deeds literally grow into edible fruits you can harvest, while words only sprout inedible leaves on a plant."", ""If you speak, you literally produce leaves that fall from trees, whereas doing something creates actual fruit you can eat."", ""The saying means that actions are sweet, tangible fruits to be eaten, and speech is merely the green, useless leaves surrounding them.""]",1.0,1.0,1.82,0.92,97.6
a,cot_en,English,1074,Two of a trade can never agree,Two people in the same field or area of expertise are bound to feel superior to each other and therefore disagree on the “right” way to do som ething.,Two people in the same field or area of expertise are bound to feel superior to each other and therefore disagree on the “right” way to do som ething.,False,Two people in the same field or area of expertise are bound to feel superior to each other and therefore disagree on the “right” way to do som ething.,Two people who engage in trading (as merchants) are incapable of reaching consensus,Two examples of a particular trade (like two copies of a trade good) will never match or agree,Two items involved in a trade can never be in agreement with each other,A,Two items involved in a trade can never be in agreement with each other,Two people who engage in trading (as merchants) are incapable of reaching consensus,Two examples of a particular trade (like two copies of a trade good) will never match or agree,"[""Two items involved in a trade can never be in agreement with each other"", ""Two people who engage in trading (as merchants) are incapable of reaching consensus"", ""Two examples of a particular trade (like two copies of a trade good) will never match or agree""]",1.0,1.0,0.52,0.89,96.7
a,cot_en,English,1075,There is no little enemy,No threat or danger should be regarded as small enough to dismiss and neglect.,No threat or danger should be regarded as small enough to dismiss and neglect.,False,No threat or danger should be regarded as small enough to dismiss and neglect.,All enemies are big; there are no little ones.,There exists no enemy that is small in size.,No small enemies exist at all.,A,There exists no enemy that is small in size.,No small enemies exist at all.,All enemies are big; there are no little ones.,"<reasoning>The proverb ""There is no little enemy"" is figurative, warning that even seemingly minor threats should not be ignored. A reader might mistakenly treat it as a literal claim about the physical size or existence of enemies, leading to interpretations that focus on the absence of small‑sized foes, the non‑existence of any enemy described as ""little,"" or a statement about the quantity of en",1.0,1.0,0.57,0.85,95.5
a,cot_en,English,1076,The remedy may be worse than the disease,Sometimes the result of a treatment will bring an overall worse outcome than not seeking treatment.,Sometimes the result of a treatment will bring an overall worse outcome than not seeking treatment.,False,The remedy may be worse than the disease means putting on a visible band‑aid could be more embarrassing or noticeable than having a small scrape.,Sometimes the result of a treatment will bring an overall worse outcome than not seeking treatment.,The remedy may be worse than the disease means a medicine bottle could be physically heavier or bulkier than the tiny germ causing the illness.,The remedy may be worse than the disease means seeing a doctor could cost more money or take more time than suffering from a minor cold.,B,The remedy may be worse than the disease means a medicine bottle could be physically heavier or bulkier than the tiny germ causing the illness.,The remedy may be worse than the disease means seeing a doctor could cost more money or take more time than suffering from a minor cold.,The remedy may be worse than the disease means putting on a visible band‑aid could be more embarrassing or noticeable than having a small scrape.,"[""The remedy may be worse than the disease means a medicine bottle could be physically heavier or bulkier than the tiny germ causing the illness."", ""The remedy may be worse than the disease means seeing a doctor could cost more money or take more time than suffering from a minor cold."", ""The remedy may be worse than the disease means putting on a visible band‑aid could be more embarrassing or noti",1.0,1.0,1.58,0.63,88.9
a,cot_en,English,1077,An ounce of discretion is worth a pound of wit,It is sometimes better to be cautious than funny in social situations.,It is sometimes better to be cautious than funny in social situations.,False,The proverb advises you to convert your discretion into ounces and your wit into pounds before deciding what to say in social situations.,It is sometimes better to be cautious than funny in social situations.,"Having one ounce of discretion means you possess exactly 28.35 grams of carefulness, which supposedly equals the value of one pound (453.6 grams) of wit.",You should literally weigh discretion in ounces and wit in pounds on a scale to see which is heavier.,B,You should literally weigh discretion in ounces and wit in pounds on a scale to see which is heavier.,"Having one ounce of discretion means you possess exactly 28.35 grams of carefulness, which supposedly equals the value of one pound (453.6 grams) of wit.",The proverb advises you to convert your discretion into ounces and your wit into pounds before deciding what to say in social situations.,"<reasoning>A literal interpretation might treat the words ""ounce"" and ""pound"" as actual units of weight applied to the abstract qualities discretion and wit, leading to mistaken ideas about measuring or comparing them physically.</reasoning>
[""You should literally weigh discretion in ounces and wit in pounds on a scale to see which is heavier."", ""Having one ounce of discretion means you possess ex",1.0,1.0,1.86,0.86,95.8
a,cot_en,English,1078,"If you want to live and thrive, let the spider run alive","In older times, it was considered bad luck to kill a spider.","In older times, it was considered bad luck to kill a spider.",False,"In older times, it was considered bad luck to kill a spider.",You must keep a spider alive and allow it to run freely in your home as a requirement for personal prosperity.,You must let a spider physically run (move) while still alive on your skin to gain vitality.,"You must not kill a spider; instead, you should let it escape alive whenever you see it, as doing so will ensure your long life.",A,You must let a spider physically run (move) while still alive on your skin to gain vitality.,You must keep a spider alive and allow it to run freely in your home as a requirement for personal prosperity.,"You must not kill a spider; instead, you should let it escape alive whenever you see it, as doing so will ensure your long life.","<reasoning>Readers might ignore the idiomatic sense and think the sentence gives a direct instruction about spiders: they might imagine that one must physically interact with a live spider in a specific way to gain health or success, interpreting ""run alive"" as a literal action the spider must perform, or as a condition the person must fulfill.</reasoning>[""You must let a spider physically run (mo",1.0,1.0,1.75,0.78,93.4
a,cot_en,English,1079,A civil question deserves a civil answer,A politely asked question warran ts a respectful answer.,A politely asked question warran ts a respectful answer.,False,A question asked by a civilian must be answered by a civilian.,A question about civics (the study of government) deserves an answer that also concerns civics.,A politely asked question warran ts a respectful answer.,A legal inquiry under civil law requires a response that also follows civil law.,C,A question asked by a civilian must be answered by a civilian.,A legal inquiry under civil law requires a response that also follows civil law.,A question about civics (the study of government) deserves an answer that also concerns civics.,"<reasoning>
When readers take the words ""civil,"" ""question,"" and ""answer"" at face value without considering the idiomatic sense of politeness, they might interpret ""civil"" as referring to civilian matters, civil law, or the academic subject of civics. This leads to literal readings that tie the nature of the question to the nature of the expected answer based on those domains, rather than the inte",1.0,1.0,1.52,0.91,97.3
a,cot_en,English,1080,Every a ss likes to hear himself bray,Fools enjoy the sound of their own nonsense.,Fools enjoy the sound of their own nonsense.,False,Every donkey likes to hear the sound of another donkey braying.,Every donkey enjoys listening to the noise made by a bray (a type of rope) being pulled.,Every person nicknamed 'Ass' enjoys hearing the sound of their own voice.,Fools enjoy the sound of their own nonsense.,D,Every person nicknamed 'Ass' enjoys hearing the sound of their own voice.,Every donkey likes to hear the sound of another donkey braying.,Every donkey enjoys listening to the noise made by a bray (a type of rope) being pulled.,"[""Every person nicknamed 'Ass' enjoys hearing the sound of their own voice."", ""Every donkey likes to hear the sound of another donkey braying."", ""Every donkey enjoys listening to the noise made by a bray (a type of rope) being pulled.""]",1.0,1.0,1.67,0.8,94.0
a,cot_en,English,1081,A stern chase is a long chase,"It is difficult to overtake an equal, so it’s better to avoid an exhausting competition whenever possible.","It is difficult to overtake an equal, so it’s better to avoid an exhausting competition whenever possible.",False,A chase that is strict or severe (stern) will inevitably be lengthy.,"It is difficult to overtake an equal, so it’s better to avoid an exhausting competition whenever possible.","When you pursue a stern (serious) goal, the effort required is prolonged.","If you chase something from the stern (rear) of a boat, it will take a long time.",B,"If you chase something from the stern (rear) of a boat, it will take a long time.",A chase that is strict or severe (stern) will inevitably be lengthy.,"When you pursue a stern (serious) goal, the effort required is prolonged.","<reasoning>When readers take the words at face value without idiomatic sense, they might interpret ""stern"" as the rear part of a ship or as meaning strict/serious, and ""chase"" as a literal pursuit, leading to various literal but incorrect readings.</reasoning>
[""If you chase something from the stern (rear) of a boat, it will take a long time."", ""A chase that is strict or severe (stern) will inevit",1.0,1.0,0.8,0.87,96.1
a,cot_en,English,1082,The beaten road is the safest,"It’s better to use a method that’s proven to work instead of trying a new, risky one.","It’s better to use a method that’s proven to work instead of trying a new, risky one.",False,The safest route is one that has been beaten into the ground by traffic,"If you beat a road (e.g., with a hammer), it becomes the safest path",A road that has been physically beaten or struck is the safest to travel,"It’s better to use a method that’s proven to work instead of trying a new, risky one.",D,A road that has been physically beaten or struck is the safest to travel,The safest route is one that has been beaten into the ground by traffic,"If you beat a road (e.g., with a hammer), it becomes the safest path","<reasoning>Readers might take the words literally, interpreting ""beaten"" as something that has been physically struck or damaged, ""road"" as a literal pathway, and ""safest"" as meaning free from danger in a concrete sense. This could lead to misunderstandings such as thinking a road that has been beaten (e.g., pounded or worn down) is inherently safe, or that safety is achieved by avoiding any road ",1.0,1.0,0.82,0.8,94.0
a,cot_en,English,1083,"Poverty is not a shame, but the being ashamed of it is",Do not feel sorry fo r yourself just because you are poor.,Do not feel sorry fo r yourself just because you are poor.,False,Feeling ashamed of poverty is virtuous,Do not feel sorry fo r yourself just because you are poor.,One should be proud of being poor,Poverty is a source of shame,B,Poverty is a source of shame,Feeling ashamed of poverty is virtuous,One should be proud of being poor,"[""Poverty is a source of shame"",""Feeling ashamed of poverty is virtuous"",""One should be proud of being poor""]",1.0,1.0,0.53,0.83,94.9
a,cot_en,English,1084,"Near is my shirt, but nearer is my skin",This is a phrase for someone who only looks out for their own interests.,This is a phrase for someone who only looks out for their own interests.,False,"It suggests that the distance between the speaker and their shirt is greater than the distance between the speaker and their skin, implying the shirt is farther away than the skin.",This is a phrase for someone who only looks out for their own interests.,"The phrase means that the shirt is positioned near the speaker (e.g., hanging on a hook), while the speaker's own skin is even nearer because they are touching it.","The speaker is saying that their shirt lies close to their body, but their skin lies even closer, meaning the shirt is just a thin layer over the skin.",B,"The speaker is saying that their shirt lies close to their body, but their skin lies even closer, meaning the shirt is just a thin layer over the skin.","The phrase means that the shirt is positioned near the speaker (e.g., hanging on a hook), while the speaker's own skin is even nearer because they are touching it.","It suggests that the distance between the speaker and their shirt is greater than the distance between the speaker and their skin, implying the shirt is farther away than the skin.","<reasoning>A reader might take the proverb at face value, focusing on the physical relationship between a shirt and skin rather than its figurative meaning about self-interest. They could imagine the speaker describing how close their clothing is to their body, or how near their own body is compared to the shirt, leading to literal interpretations about proximity, layering, or distance measurement",1.0,1.0,2.12,0.82,94.6
a,cot_en,English,1085,The mouse that has but one hole is quickly taken,Always have more than one option available for any situation you may find yourself in.,Always have more than one option available for any situation you may find yourself in.,False,Always have more than one option available for any situation you may find yourself in.,"If a mouse creates just a single burrow entrance, it will be quickly captured",A mouse that has only one hole in its fur is easily caught,A mouse possessing only one hole (such as a nostril) is swiftly taken by predators,A,A mouse that has only one hole in its fur is easily caught,"If a mouse creates just a single burrow entrance, it will be quickly captured",A mouse possessing only one hole (such as a nostril) is swiftly taken by predators,"[""A mouse that has only one hole in its fur is easily caught"", ""If a mouse creates just a single burrow entrance, it will be quickly captured"", ""A mouse possessing only one hole (such as a nostril) is swiftly taken by predators""]",1.0,1.0,0.93,0.85,95.5
a,cot_en,English,1086,First try and then trust,It is best to test a person before putting your complete trust in them.,It is best to test a person before putting your complete trust in them.,False,"First put in effort, then set up a trust fund","First undergo a legal trial, then trust the verdict",It is best to test a person before putting your complete trust in them.,"First taste the food, then trust that it is safe",C,"First undergo a legal trial, then trust the verdict","First taste the food, then trust that it is safe","First put in effort, then set up a trust fund","<reasoning>Readers might ignore the idiomatic sense and treat each word in its most basic dictionary meaning, leading to various mistaken literal readings. For example, they could see “try” as a noun meaning an initial attempt or trial, “trust” as a legal arrangement, or conflate the words with unrelated senses like sampling food or scoring in rugby, producing plausible‑sounding but incorrect inte",1.0,1.0,0.69,0.76,92.8
a,cot_en,English,1087,What's bred in the bone will come out in the flesh,A deeply trained or ingrained characteristic will continue to manifest itself throughout one’s life.,A deeply trained or ingrained characteristic will continue to manifest itself throughout one’s life.,False,"If you ingrain a habit inside a bone (like a scar), it will later manifest on the skin's surface.","If you raise livestock inside bones, their young will eventually appear in the animal's flesh.",A deeply trained or ingrained characteristic will continue to manifest itself throughout one’s life.,"If you culture bacteria in bone marrow, they will later be detected in the surrounding muscle tissue.",C,"If you raise livestock inside bones, their young will eventually appear in the animal's flesh.","If you culture bacteria in bone marrow, they will later be detected in the surrounding muscle tissue.","If you ingrain a habit inside a bone (like a scar), it will later manifest on the skin's surface.","[""If you raise livestock inside bones, their young will eventually appear in the animal's flesh."", ""If you culture bacteria in bone marrow, they will later be detected in the surrounding muscle tissue."", ""If you ingrain a habit inside a bone (like a scar), it will later manifest on the skin's surface.""]",1.0,1.0,1.21,0.8,94.0
a,cot_en,English,1088,A carpenter is known by his chips,One’s profession or interests can often be guessed by observing the trace s of what he leaves behind.,One’s profession or interests can often be guessed by observing the trace s of what he leaves behind.,False,A carpenter is identified by the poker chips he uses during his breaks.,A carpenter is known by the potato chips he leaves behind.,A carpenter is recognized by the computer chips embedded in his tools.,One’s profession or interests can often be guessed by observing the trace s of what he leaves behind.,D,A carpenter is known by the potato chips he leaves behind.,A carpenter is recognized by the computer chips embedded in his tools.,A carpenter is identified by the poker chips he uses during his breaks.,"<reasoning>A reader might take the word ""chips"" in its most common everyday senses—such as snack food, computer components, or gambling tokens—rather than the wood shavings a carpenter produces. This leads to literal but incorrect guesses about how a carpenter could be identified.</reason>
[""A carpenter is known by the potato chips he leaves behind."", ""A carpenter is recognized by the computer chi",1.0,1.0,0.67,0.62,88.6
a,cot_en,English,1089,He that once deceives is ever suspected,"Once trust in a person is betrayed, it can never be completely restored.","Once trust in a person is betrayed, it can never be completely restored.",False,"If you have ever deceived someone, you will forever be regarded as a suspect in any investigation","He who has deceived once will be under perpetual suspicion, even when he tells the truth","Once trust in a person is betrayed, it can never be completely restored.",A person who lies just one time will always be suspected of lying in every situation,C,A person who lies just one time will always be suspected of lying in every situation,"If you have ever deceived someone, you will forever be regarded as a suspect in any investigation","He who has deceived once will be under perpetual suspicion, even when he tells the truth","<reasoning>A reader might take the proverb word‑for‑word, interpreting “once deceives” as a single act of deception and “ever suspected” as constant suspicion, leading to literal‑sounding but incorrect readings that focus on perpetual suspicion rather than the idea that trust cannot be fully repaired.</reasoning>[""A person who lies just one time will always be suspected of lying in every situation",1.0,1.0,1.26,0.88,96.4
a,cot_en,English,1090,The greatest wealth is contentment,Being happy with what you have is more valuable than all the money and possessions in the world.,Being happy with what you have is more valuable than all the money and possessions in the world.,False,"If you achieve the maximum possible wealth, you will automatically become content.",Being happy with what you have is more valuable than all the money and possessions in the world.,Contentment is a type of wealth that can be counted and valued like gold or cash.,The greatest amount of money you can have is called contentment.,B,The greatest amount of money you can have is called contentment.,"If you achieve the maximum possible wealth, you will automatically become content.",Contentment is a type of wealth that can be counted and valued like gold or cash.,"<reasoning>Readers might take the words ""wealth"" and ""contentment"" literally, interpreting wealth as only money or material assets and contentment as a specific thing or condition that can be possessed, leading to misunderstandings such as equating wealth with a particular state, thinking wealth causes contentment, or viewing contentment as a measurable form of riches.</reasoning>
[""The greatest a",1.0,1.0,0.72,0.92,97.6
a,cot_en,English,1091,No flying without wings,"You can dream all you want, but practicality must come first.","You can dream all you want, but practicality must come first.",False,Airplanes need wings to achieve lift,Humans must grow wings to fly,"You can dream all you want, but practicality must come first.",Birds cannot fly unless they have wings,C,Birds cannot fly unless they have wings,Airplanes need wings to achieve lift,Humans must grow wings to fly,"<reasoning>When encountering the proverb ""No flying without wings,"" a reader might interpret it literally as a statement about birds or aircraft, thinking it means that flight is impossible unless one possesses wings, leading to absurd conclusions like needing to grow wings to fly, or that any attempt to fly without wings is futile, etc.</reasoning>[""Birds cannot fly unless they have wings"",""Airpl",1.0,1.0,0.58,0.84,95.2
a,cot_en,English,1092,Every medal has two sides,"There are two sides to every story, so be careful whom you believe.","There are two sides to every story, so be careful whom you believe.",False,"There are two sides to every story, so be careful whom you believe.",Every medal is a two‑sided piece of metal that must be displayed with both faces visible.,"Every medal can only be awarded if it has exactly two sides, like a coin, otherwise it is invalid.","Every medal requires two separate sides to be attached to a ribbon, one on each side.",A,Every medal is a two‑sided piece of metal that must be displayed with both faces visible.,"Every medal requires two separate sides to be attached to a ribbon, one on each side.","Every medal can only be awarded if it has exactly two sides, like a coin, otherwise it is invalid.","[""Every medal is a two‑sided piece of metal that must be displayed with both faces visible."", ""Every medal requires two separate sides to be attached to a ribbon, one on each side."", ""Every medal can only be awarded if it has exactly two sides, like a coin, otherwise it is invalid.""]",1.0,1.0,1.31,0.83,94.9
a,cot_en,English,1093,A deaf husband and a blind wife are always a happy couple,This proverb plays to the gender stereotypes that women talk too much and men act dishonestly.,This proverb plays to the gender stereotypes that women talk too much and men act dishonestly.,False,"A deaf husband literally cannot hear his wife's complaints, so they never argue.",This proverb plays to the gender stereotypes that women talk too much and men act dishonestly.,"A blind wife literally cannot see her husband's mistakes, leading to perpetual bliss.","Together, their sensory deficits mean they rely on touch and smell, which they find more romantic.",B,"A deaf husband literally cannot hear his wife's complaints, so they never argue.","A blind wife literally cannot see her husband's mistakes, leading to perpetual bliss.","Together, their sensory deficits mean they rely on touch and smell, which they find more romantic.","[""A deaf husband literally cannot hear his wife's complaints, so they never argue."", ""A blind wife literally cannot see her husband's mistakes, leading to perpetual bliss."", ""Together, their sensory deficits mean they rely on touch and smell, which they find more romantic.""]",1.0,1.0,0.88,0.94,98.2
