task,sample_id,language,correct_pos,eval_groq,eval_nvidia,eval_answer,eval_correct
b,ENG0893,English,A,A,,A,1
b,ENG0894,English,A,A,,A,1
b,ENG0895,English,D,D,,D,1
b,ENG0901,English,D,D,,D,1
b,ENG0902,English,A,A,,A,1
b,ENG0905,English,C,C,,C,1
b,ENG0906,English,B,B,,B,1
b,ENG0908,English,A,A,,A,1
b,ENG0909,English,B,B,,B,1
b,ENG0910,English,D,D,,D,1
b,ENG0912,English,A,A,,A,1
b,ENG0914,English,D,D,,D,1
b,ENG0916,English,D,D,,D,1
b,ENG0919,English,A,A,,A,1
b,ENG0921,English,C,C,,C,1
b,ENG0922,English,A,A,,A,1
b,ENG0923,English,A,A,,A,1
b,ENG0001,English,A,A,,A,1
b,ENG0003,English,A,A,,A,1
b,ENG0004,English,B,B,,B,1
b,ENG0005,English,D,D,,D,1
b,ENG0006,English,D,D,,D,1
b,ENG0007,English,D,D,,D,1
b,ENG0008,English,D,D,,D,1
b,ENG0010,English,B,B,,B,1
b,ENG0011,English,B,B,,B,1
b,ENG0013,English,C,C,,C,1
b,ENG0014,English,D,D,,D,1
b,ENG0015,English,C,C,,C,1
b,ENG0016,English,B,B,,B,1
b,ENG0017,English,A,A,,A,1
b,ENG0018,English,A,A,,A,1
b,ENG0020,English,C,A,,A,0
b,ENG0021,English,D,D,,D,1
b,ENG0022,English,C,C,,C,1
b,ENG0023,English,A,A,,A,1
b,ENG0025,English,D,D,,D,1
b,ENG0026,English,D,D,,D,1
b,ENG0033,English,A,A,,A,1
b,ENG0034,English,C,C,,C,1
b,ENG0035,English,B,A,,A,0
b,ENG0036,English,A,A,,A,1
b,ENG0039,English,D,D,,D,1
b,ENG0040,English,C,C,,C,1
b,ENG0041,English,B,A,,A,0
b,ENG0043,English,A,A,,A,1
b,ENG0044,English,D,D,,D,1
b,ENG0045,English,A,A,,A,1
b,ENG0046,English,B,A,,A,0
b,ENG0047,English,D,D,,D,1
b,ENG0048,English,D,D,,D,1
b,ENG0049,English,B,B,,B,1
b,ENG0050,English,D,D,,D,1
b,ENG0051,English,A,A,,A,1
b,ENG0052,English,A,A,,A,1
b,ENG0053,English,B,B,,B,1
b,ENG0054,English,B,B,,B,1
b,ENG0055,English,B,B,,B,1
b,ENG0056,English,B,B,,B,1
b,ENG0058,English,A,A,,A,1
b,ENG0059,English,A,A,,A,1
b,ENG0060,English,D,D,,D,1
b,ENG0061,English,A,A,,A,1
b,ENG0062,English,D,D,,D,1
b,ENG0063,English,A,A,,A,1
b,ENG0064,English,D,D,,D,1
b,ENG0065,English,B,B,,B,1
b,ENG0066,English,A,A,,A,1
b,ENG0067,English,B,A,,A,0
b,ENG0069,English,A,A,,A,1
b,ENG0070,English,D,D,,D,1
b,ENG0071,English,A,A,,A,1
b,ENG0072,English,B,B,,B,1
b,ENG0073,English,D,D,,D,1
b,ENG0074,English,C,C,,C,1
b,ENG0076,English,C,C,,C,1
b,ENG0079,English,B,B,,B,1
b,ENG0080,English,C,C,,C,1
b,ENG0083,English,B,B,,B,1
b,ENG0085,English,C,C,,C,1
b,ENG0086,English,D,D,,D,1
b,ENG0087,English,B,B,,B,1
b,ENG0088,English,C,C,,C,1
b,ENG0092,English,C,D,,D,0
b,ENG0093,English,,A,A,A,0
b,ENG0094,English,C,B,,B,0
b,ENG0096,English,D,B,,B,0
b,ENG0097,English,B,B,,B,1
b,ENG0101,English,C,C,,C,1
b,ENG0103,English,C,A,,A,0
b,ENG0109,English,D,D,,D,1
b,ENG0110,English,B,B,,B,1
b,ENG0116,English,B,B,,B,1
b,ENG0118,English,A,A,,A,1
b,ENG0119,English,B,B,,B,1
b,ENG0120,English,D,D,,D,1
b,ENG0122,English,C,A,,A,0
b,ENG0128,English,A,A,,A,1
b,ENG0129,English,A,A,,A,1
b,ENG0131,English,A,A,,A,1
b,ENG0134,English,C,A,,A,0
b,ENG0142,English,D,D,,D,1
b,ENG0145,English,B,B,,B,1
b,ENG0147,English,B,B,,B,1
b,ENG0148,English,A,A,,A,1
b,ENG0151,English,C,C,,C,1
b,ENG0152,English,D,D,,D,1
b,ENG0153,English,D,D,,D,1
b,ENG0154,English,A,A,,A,1
b,ENG0155,English,D,D,,D,1
b,ENG0156,English,D,D,,D,1
b,ENG0160,English,A,A,,A,1
b,ENG0161,English,A,A,,A,1
b,ENG0163,English,A,A,,A,1
b,ENG0165,English,D,D,,D,1
b,ENG0167,English,C,C,,C,1
b,ENG0170,English,D,D,,D,1
b,ENG0171,English,D,D,,D,1
b,ENG0174,English,C,C,,C,1
b,ENG0175,English,C,C,,C,1
b,ENG0177,English,B,A,,A,0
b,ENG0179,English,A,A,,A,1
b,ENG0180,English,C,C,,C,1
b,ENG0181,English,D,D,,D,1
b,ENG0184,English,D,D,,D,1
b,ENG0185,English,D,D,,D,1
b,ENG0186,English,B,B,,B,1
b,ENG0188,English,A,A,,A,1
b,ENG0192,English,A,A,,A,1
b,ENG0193,English,A,A,,A,1
b,ENG0194,English,A,A,,A,1
b,ENG0196,English,A,A,,A,1
b,ENG0197,English,C,A,,A,0
b,ENG0213,English,D,D,,D,1
b,ENG0214,English,D,D,,D,1
b,ENG0223,English,C,D,,D,0
b,ENG0326,English,B,B,,B,1
b,ENG0327,English,C,C,,C,1
b,ENG0328,English,A,A,,A,1
b,ENG0329,English,A,A,,A,1
b,ENG0330,English,C,A,,A,0
b,ENG0331,English,B,B,,B,1
b,ENG0332,English,D,D,,D,1
b,ENG0333,English,D,D,,D,1
b,ENG0334,English,B,B,,B,1
b,ENG0335,English,D,D,,D,1
b,ENG0336,English,D,D,,D,1
b,ENG0337,English,A,A,,A,1
b,ENG0338,English,B,B,,B,1
b,ENG0341,English,C,C,,C,1
b,ENG0342,English,B,B,,B,1
b,ENG0343,English,D,D,,D,1
b,ENG0345,English,C,C,,C,1
b,ENG0346,English,D,D,,D,1
b,ENG0347,English,B,B,,B,1
b,ENG0348,English,C,C,,C,1
b,ENG0349,English,A,A,,A,1
b,ENG0350,English,D,D,,D,1
b,ENG0353,English,C,C,,C,1
b,ENG0354,English,A,A,,A,1
b,ENG0356,English,B,B,,B,1
b,ENG0358,English,B,B,,B,1
b,ENG0359,English,C,C,,C,1
b,ENG0360,English,C,C,,C,1
b,ENG0361,English,D,D,,D,1
b,ENG0363,English,D,D,,D,1
b,ENG0364,English,B,B,,B,1
b,ENG0365,English,B,C,,C,0
b,ENG0366,English,A,A,,A,1
b,ENG0367,English,B,A,,A,0
b,ENG0369,English,B,B,,B,1
b,ENG0370,English,D,D,,D,1
b,ENG0371,English,B,B,,B,1
b,ENG0372,English,A,A,,A,1
b,ENG0373,English,,A,A,A,0
b,ENG0374,English,A,A,,A,1
b,ENG0378,English,D,D,,D,1
b,ENG0379,English,C,C,,C,1
b,ENG0380,English,A,A,,A,1
b,ENG0381,English,C,C,,C,1
b,ENG0382,English,A,A,,A,1
b,ENG0385,English,B,B,,B,1
b,ENG0386,English,D,D,,D,1
b,ENG0388,English,D,A,,A,0
b,ENG0389,English,B,B,,B,1
b,ENG0390,English,A,A,,A,1
b,ENG0391,English,B,B,,B,1
b,ENG0394,English,B,B,,B,1
b,ENG0395,English,B,B,,B,1
b,ENG0396,English,,A,A,A,0
b,ENG0400,English,A,A,,A,1
b,ENG0401,English,B,B,,B,1
b,ENG0402,English,D,D,,D,1
b,ENG0403,English,A,A,,A,1
b,ENG0404,English,C,C,,C,1
b,ENG0406,English,D,D,,D,1
b,ENG0408,English,B,B,,B,1
b,ENG0409,English,B,B,,B,1
b,ENG0410,English,D,D,,D,1
b,ENG0412,English,A,A,,A,1
b,ENG0413,English,C,B,,B,0
b,ENG0414,English,D,D,,D,1
b,ENG0415,English,A,A,,A,1
b,ENG0416,English,A,A,,A,1
b,ENG0417,English,B,A,,A,0
b,ENG0418,English,D,D,,D,1
b,ENG0419,English,C,C,,C,1
b,ENG0421,English,C,C,,C,1
b,ENG0438,English,D,D,,D,1
b,ENG0439,English,B,B,,B,1
b,ENG0440,English,B,B,,B,1
b,ENG0441,English,A,A,,A,1
b,ENG0442,English,C,C,,C,1
b,ENG0443,English,A,A,,A,1
b,ENG0445,English,A,A,,A,1
b,ENG0446,English,D,D,,D,1
b,ENG0447,English,C,C,,C,1
b,ENG0448,English,A,A,,A,1
b,ENG0450,English,D,D,,D,1
b,ENG0453,English,D,D,,D,1
b,ENG0455,English,A,A,,A,1
b,ENG0456,English,B,B,,B,1
b,ENG0457,English,D,D,,D,1
b,ENG0458,English,C,C,,C,1
b,ENG0464,English,B,B,,B,1
b,ENG0474,English,C,C,,C,1
b,ENG0475,English,B,B,,B,1
b,ENG0476,English,D,D,,D,1
b,ENG0480,English,B,B,,B,1
b,ENG0481,English,D,D,,D,1
b,ENG0482,English,A,A,,A,1
b,ENG0483,English,D,D,,D,1
b,ENG0485,English,B,B,,B,1
b,ENG0486,English,C,C,,C,1
b,ENG0488,English,B,B,,B,1
b,ENG0489,English,C,C,,C,1
b,ENG0490,English,C,C,,C,1
b,ENG0491,English,A,A,,A,1
b,ENG0495,English,A,A,,A,1
b,ENG0496,English,D,D,,D,1
b,ENG0499,English,D,D,,D,1
b,ENG0500,English,D,D,,D,1
b,ENG0502,English,B,B,,B,1
b,ENG0504,English,A,A,,A,1
b,ENG0505,English,B,B,,B,1
b,ENG0506,English,B,A,,A,0
b,ENG0507,English,A,A,,A,1
b,ENG0508,English,B,B,,B,1
b,ENG0510,English,A,A,,A,1
b,ENG0511,English,A,A,,A,1
b,ENG0513,English,D,D,,D,1
b,ENG0514,English,A,A,,A,1
b,ENG0516,English,A,A,,A,1
b,ENG0517,English,D,D,,D,1
b,ENG0518,English,B,B,,B,1
b,ENG0519,English,D,D,,D,1
b,ENG0520,English,B,B,,B,1
b,ENG0522,English,B,B,,B,1
b,ENG0523,English,C,C,,C,1
b,ENG0524,English,B,B,,B,1
b,ENG0525,English,A,A,,A,1
b,ENG0527,English,B,B,,B,1
b,ENG0535,English,A,A,,A,1
b,ENG0544,English,D,D,,D,1
b,ENG0545,English,B,B,,B,1
b,ENG0556,English,B,B,,B,1
b,ENG0585,English,B,B,,B,1
b,ENG0601,English,C,A,,A,0
b,ENG0603,English,C,A,,A,0
b,ENG0604,English,B,B,,B,1
b,ENG0605,English,A,A,,A,1
b,ENG0608,English,A,A,,A,1
b,ENG0609,English,A,A,,A,1
b,ENG0610,English,B,B,,B,1
b,ENG0611,English,C,A,,A,0
b,ENG0613,English,B,B,,B,1
b,ENG0614,English,C,C,,C,1
b,ENG0615,English,A,A,,A,1
b,ENG0617,English,C,D,,D,0
b,ENG0618,English,,A,A,A,0
b,ENG0620,English,A,A,,A,1
b,ENG0626,English,C,C,,C,1
b,ENG0627,English,C,C,,C,1
b,ENG0630,English,A,A,,A,1
b,ENG0631,English,B,B,,B,1
b,ENG0633,English,C,C,,C,1
b,ENG0636,English,B,B,,B,1
b,ENG0637,English,C,C,,C,1
b,ENG0638,English,A,A,,A,1
b,ENG0641,English,B,B,,B,1
b,ENG0644,English,A,A,,A,1
b,ENG0646,English,C,C,,C,1
b,ENG0647,English,C,C,,C,1
b,ENG0648,English,C,C,,C,1
b,ENG0649,English,C,C,,C,1
b,ENG0650,English,A,A,,A,1
b,ENG0651,English,A,A,,A,1
b,ENG0652,English,C,C,,C,1
b,ENG0653,English,D,D,,D,1
b,ENG0654,English,B,B,,B,1
b,ENG0656,English,A,A,,A,1
b,ENG0659,English,D,D,,D,1
b,ENG0662,English,B,B,,B,1
b,ENG0663,English,C,C,,C,1
b,ENG0664,English,C,A,,A,0
b,ENG0665,English,C,C,,C,1
b,ENG0667,English,B,B,,B,1
b,ENG0671,English,A,A,,A,1
b,ENG0673,English,D,D,,D,1
b,ENG0675,English,A,A,,A,1
b,ENG0676,English,A,A,,A,1
b,ENG0677,English,A,A,,A,1
b,ENG0678,English,B,B,,B,1
b,ENG0679,English,A,A,,A,1
b,ENG0680,English,C,C,,C,1
b,ENG0682,English,A,A,,A,1
b,ENG0683,English,C,C,,C,1
b,ENG0684,English,B,B,,B,1
b,ENG0686,English,D,D,,D,1
b,ENG0688,English,B,B,,B,1
b,ENG0689,English,B,B,,B,1
b,ENG0691,English,D,D,,D,1
b,ENG0692,English,D,D,,D,1
b,ENG0693,English,C,C,,C,1
b,ENG0694,English,B,B,,B,1
b,ENG0695,English,D,D,,D,1
b,ENG0697,English,B,B,,B,1
b,ENG0700,English,D,A,,A,0
b,ENG0701,English,D,D,,D,1
b,ENG0702,English,B,B,,B,1
b,ENG0703,English,D,D,,D,1
b,ENG0705,English,B,B,,B,1
b,ENG0706,English,D,A,,A,0
b,ENG0710,English,C,C,,C,1
b,ENG0711,English,D,D,,D,1
b,ENG0712,English,D,D,,D,1
b,ENG0713,English,A,A,,A,1
b,ENG0714,English,D,D,,D,1
b,ENG0716,English,,A,A,A,0
b,ENG0717,English,B,B,,B,1
b,ENG0718,English,B,B,,B,1
b,ENG0719,English,A,A,,A,1
b,ENG0720,English,B,B,,B,1
b,ENG0721,English,C,C,,C,1
b,ENG0723,English,C,C,,C,1
b,ENG0724,English,B,B,,B,1
b,ENG0725,English,D,D,,D,1
b,ENG0938,English,C,C,,C,1
b,ENG0945,English,D,D,,D,1
b,ENG0947,English,D,D,,D,1
b,ENG0948,English,B,A,,A,0
b,ENG0949,English,B,B,,B,1
b,ENG0951,English,A,A,,A,1
b,ENG0952,English,C,C,,C,1
b,ENG0953,English,B,B,,B,1
b,ENG0954,English,B,B,,B,1
b,ENG0956,English,A,A,,A,1
b,ENG0957,English,D,D,,D,1
b,ENG0962,English,D,D,,D,1
b,ENG0965,English,A,A,,A,1
b,ENG0976,English,D,D,,D,1
b,ENG0980,English,B,B,,B,1
b,ENG0982,English,B,B,,B,1
b,ENG0983,English,C,C,,C,1
b,ENG0984,English,B,B,,B,1
b,ENG0986,English,D,D,,D,1
b,ENG0989,English,B,B,,B,1
b,ENG0990,English,D,D,,D,1
b,ENG1009,English,C,C,,C,1
b,ENG1010,English,A,A,,A,1
b,ENG1012,English,B,B,,B,1
b,ENG1013,English,A,A,,A,1
b,ENG1014,English,A,A,,A,1
b,ENG1016,English,C,C,,C,1
b,ENG1027,English,A,A,,A,1
b,ENG1028,English,B,B,,B,1
b,ENG1029,English,C,C,,C,1
b,ENG1030,English,C,C,,C,1
b,ENG1031,English,D,D,,D,1
b,ENG1036,English,D,D,,D,1
b,ENG1038,English,D,D,,D,1
b,ENG1039,English,C,C,,C,1
b,ENG1040,English,C,C,,C,1
b,ENG1041,English,C,C,,C,1
b,ENG1042,English,A,A,,A,1
b,ENG1043,English,B,B,,B,1
b,ENG1044,English,D,D,,D,1
b,ENG1045,English,B,B,,B,1
b,ENG1046,English,A,A,,A,1
b,ENG1064,English,C,C,,C,1
b,ENG1081,English,B,B,,B,1
b,ENG1096,English,C,C,,C,1
b,ENG1226,English,B,B,,B,1
b,ENG1229,English,D,D,,D,1
b,ENG1232,English,C,C,,C,1
b,ENG1239,English,C,C,,C,1
b,ENG1253,English,C,C,,C,1
b,ENG1259,English,C,A,,A,0
b,ENG1260,English,B,A,,A,0
b,ENG1263,English,A,A,,A,1
b,ENG1266,English,A,A,,A,1
b,ENG1273,English,A,A,,A,1
b,ENG1274,English,A,A,,A,1
b,ENG1275,English,C,C,,C,1
b,ENG1281,English,C,C,,C,1
b,ENG1282,English,D,D,,D,1
b,ENG1301,English,D,D,,D,1
b,ENG1303,English,A,A,,A,1
b,ENG1307,English,A,A,,A,1
b,ENG1311,English,D,D,,D,1
b,ENG1318,English,B,B,,B,1
b,ENG1326,English,D,D,,D,1
b,ENG1327,English,A,A,,A,1
b,ENG1328,English,A,A,,A,1
b,ENG1337,English,A,A,,A,1
b,ENG1339,English,C,C,,C,1
b,ENG1341,English,B,B,,B,1
b,ENG1343,English,C,C,,C,1
b,ENG1344,English,,A,A,A,0
b,ENG1345,English,A,A,,A,1
b,ENG1346,English,B,B,,B,1
b,ENG1348,English,B,B,,B,1
b,ENG1352,English,B,A,,A,0
b,ENG1355,English,D,D,,D,1
b,ENG1365,English,B,B,,B,1
b,ENG1368,English,C,C,,C,1
b,ENG1369,English,C,C,,C,1
b,ENG1371,English,C,A,,A,0
b,ENG1373,English,C,C,,C,1
b,ENG1374,English,A,A,,A,1
b,ENG1376,English,B,B,,B,1
b,ENG1377,English,D,D,,D,1
b,ENG1382,English,A,A,,A,1
b,ENG1387,English,B,A,,A,0
b,ENG1388,English,A,A,,A,1
b,ENG1392,English,B,B,,B,1
b,ENG1397,English,D,D,,D,1
b,ENG1398,English,A,D,,D,0
b,ENG1402,English,C,A,,A,0
b,ENG1403,English,,A,A,A,0
b,ENG1426,English,B,B,,B,1
b,ENG1427,English,A,A,,A,1
b,ENG1428,English,B,B,,B,1
b,ENG1429,English,C,C,,C,1
b,ENG1471,English,B,B,,B,1
b,ENG1477,English,A,A,,A,1
b,ENG1480,English,A,A,,A,1
b,ENG1481,English,B,B,,B,1
b,ENG1483,English,C,C,,C,1
b,ENG1484,English,A,A,,A,1
b,ENG1489,English,D,D,,D,1
b,ENG1499,English,D,D,,D,1
b,ENG1504,English,D,D,,D,1
b,ENG1505,English,C,C,,C,1
b,ENG1506,English,B,B,,B,1
b,ENG1507,English,C,C,,C,1
b,ENG1508,English,B,B,,B,1
b,ENG1518,English,C,C,,C,1
b,ENG1519,English,D,D,,D,1
b,ENG1520,English,D,A,,A,0
b,ENG1522,English,B,A,,A,0
b,ENG1523,English,D,D,,D,1
b,ENG1524,English,B,B,,B,1
b,ENG1525,English,A,A,,A,1
